SEBI REPORT For Trade date 11-May-2026


Sr.No.,Particulars,Rs. In Lakhs,
"National Aluminium Co. Ltd.,",INE139A01034,193882,756.21
FUSION FINANCE LIMITED,INE139R01012,20589,40.66
Saatvik Green Energy Limited,INE13B501022,4616,21.00
Texmo Pipes and Products Limited,INE141K01013,108,0.05
Tata Technologies Limited,INE142M01025,86567,574.96
Sula Vineyards Limited,INE142Q01026,52585,129.77
Orient Electric Limited,INE142Z01019,12416,22.27
OSWAL CHEMIC,INE143A01010,4400,1.21
20 Microns Limited,INE144J01027,3660,8.37
Tarsons Products Limited,INE144Z01023,254948,955.26
Kirloskar Oil Engines Limited,INE146L01010,11411,186.16
SOUTH PETRO,INE147A01011,112021,92.72
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,99,1.25
Tamilnadu Petroproducts Ltd,INE148A01019,8578,8.19
Sammaan Capital Limited,INE148I01020,1113476,1624.25
Delhivery Limited,INE148O01028,43920,203.33
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,3158,51.44
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,78678,171.37
NIBE LIMITED,INE149O01018,392,4.02
Aditya Birla Lifestyle Brands Limited,INE14LE01019,194818,247.95
VIDYA WIRES LIMITED,INE14UN01029,27836,25.02
"Alkyl Amines Chemicals Ltd.,",INE150B01039,3251,62.50
LUX Industries Limited,INE150G01020,1118,16.64
TATA COMM,INE151A01013,12515,209.98
Shaily Engineering Plastics Ltd.,INE151G01028,12228,266.35
Thermax Ltd.,INE152A01029,2060,84.91
Triveni Turbine Limited,INE152M01016,40202,233.99
MAHANAG TELE,INE153A01019,186740,69.34
BLS International Services Ltd,INE153T01027,94821,306.83
ITC Ltd,INE154A01025,826124,2735.45
TATA MOTORS PASSENGER VEHICLES LIMITED,INE155A01022,473851,1872.70
New Delhi Television Limited,INE155G01029,1502,1.24
INDO RMA SYN,INE156A01020,6500,4.14
Hero Motocorp Limited,INE158A01026,15793,846.50
EIMCO ELEC I,INE158B01016,406,7.94
GlaxoSmithkline Pharmaceuticals Ltd.,INE159A01016,1408,35.63
Pine Labs Limited,INE15B701018,15692,31.64
Punjab National Bank,INE160A01022,2000336,2195.93
"NIIT Ltd.,",INE161A01038,87715,72.55
GUJAR IN PWR,INE162A01010,98024,168.57
LUMAX INDUST,INE162B01018,286,16.51
NOCIL LTD,INE163A01018,27261,56.40
BALMER LAWRI,INE164A01016,24645,50.08
Kellton Tech Solutions Ltd.,INE164B01030,140942,32.73
Jammu and Kashmir Bank Ltd.,INE168A01041,241300,275.65
Emcure Pharmaceuticals Limited,INE168P01015,1266,20.95
Coromandel International Limited,INE169A01031,7530,156.76
Orkla India Limited,INE16NZ01023,1215,7.69
BORANA WEAVES LIMITED,INE16SF01016,148,0.50
SATIA INDUSTRIES LIMITED,INE170E01023,2649,2.18
HGSL,INE170I01016,2199,12.20
Salasar Techno Engineering Limited,INE170V01027,152322,14.92
Federal Bank Ltd.,INE171A01029,91651,261.18
Bharat Dynamics Limited,INE171Z01026,134076,2033.75
Castrol India Ltd,INE172A01027,121343,236.04
IMAGICAAWORLD ENTERTAINMENT LIMITED,INE172N01012,112340,64.98
"Jain Irrigation Systems Ltd.,",INE175A01038,111094,43.67
BATA INDI LT,INE176A01028,23566,197.25
Havells India Limited,INE176B01034,45924,620.95
INGERSOL RND,INE177A01018,347,14.57
KOVAI MEDI.,INE177F01017,255,14.55
GODAWARI POWER AND ISPAT LTD.,INE177H01039,72227,201.30
CHENNAI PETR,INE178A01016,44179,459.08
Procter & Gamble Hygiene & Health Care L,INE179A01014,197,21.13
Davangere Sugar Company Limited,INE179G01029,6800,0.29
Max Financial Services Limited,INE180A01020,2081,35.27
Capri Global Capital Limited,INE180C01042,102882,196.24
PFIZER LTD.,INE182A01018,2495,125.56
MARATHON NEX,INE182D01020,355812,2172.40
FINOLEX IND,INE183A01024,59013,115.52
Everest Kanto Cylinders Ltd.,INE184H01027,16510,22.07
Diffusion Engineers Limited,INE184O01015,3654,12.14
GUJ ALKALI,INE186A01019,10754,69.45
TALBRO AUT C,INE187D01029,2549,8.33
FERT & CHEM,INE188A01015,17209,160.25
IGARASHI MOT,INE188B01013,4468,19.13
Styrenix Performance Materials Limited,INE189B01011,2269,51.47
Nelcast Limited,INE189I01024,1358,2.13
GNG Electronics Limited,INE18JU01028,5979,25.79
Orchid Pharma Limited,INE191A01027,2052,14.18
Welspun Corp Limited,INE191B01025,15796,154.71
PVR INOX LIMITED,INE191H01014,21998,232.83
TATA CONSUMER PRODUCTS LIMITED,INE192A01025,25893,316.46
WELSPUN LIVING LIMITED,INE192B01031,252874,345.25
GRM Overseas Ltd.,INE192H01020,128055,165.78
Avenue Supermarts Limited,INE192R01011,7136,318.43
"Bajaj Electricals Ltd.,",INE193E01025,149350,615.97
"Supreme Industries Ltd.,",INE195A01028,5280,208.97
PNC Infratech Limited,INE195J01029,66312,161.23
PROZONE REALTY LIMITED,INE195N01013,1255,0.78
Marico Limited,INE196A01026,7261,57.73
"Jyoti Structures Ltd.,",INE197A01024,236924,30.81
Jindal Poly Films Ltd.,INE197D01010,102,0.73
EURO PRATIK SALES LIMITED,INE198501012,313,0.90
PROCTER & GAMBLE HEALTH LIMITED,INE199A01012,444,24.91
Jagran Prakashan Limited,INE199G01027,1747,1.26
SHREE RAM TWISTEX LIMITED,INE19GK01015,3630,1.75
Tenneco Clean Air India Limited,INE19RI01016,7939,46.18
GK ENERGY LIMITED,INE1AG301022,24302,29.70
Advance Agrolife Limited,INE1B0W01010,2473,3.01
SHRINGAR HOUSE OF MANGALSUTRA LIMITED,INE1B3L01017,271423,634.91
Shreeji Shipping Global Limited,INE1B6101010,14879,61.77
Om Freight Forwarders Limited,INE1BZC01019,150,0.12
Emmvee Photovoltaic Power Limited,INE1C6T01020,87389,223.35
Siemens Energy India Limited,INE1NPP01017,13401,418.96
PNGS Reva Diamond Jewellery Limited,INE1RDG01013,1735,7.66
Raymond Realty Limited,INE1SY401010,33613,190.03
Tata Motors Limited,INE1TAE01010,214185,942.08
STL Networks Limited,INE1VXE01018,174042,47.25
GE Vernova T&D India Limited,INE200A01026,7814,328.93
Varun Beverages Limited,INE200M01039,152574,763.99
"Manali Petrochemicals Ltd.,",INE201A01024,4517,3.08
EXPLEO SOLUTIONS LIMITED,INE201K01015,497,4.64
G R Infraprojects Limited,INE201P01022,3213,32.87
Piramal Finance Limited,INE202B01038,6171,120.38
Indian Renewable Energy Development Agency Limited,INE202E01016,884258,1255.97
Kernex Microsystems (India) Ltd.,INE202H01019,1899,25.83
AstraZeneca Pharma India Ltd.,INE203A01020,365,30.87
Indraprashta  Gas Ltd.,INE203G01027,118336,208.68
IG Petrochemicals Ltd,INE204A01010,300,1.28
Agarwal Industrial Corporation Limited,INE204E01012,830,6.65
Vedanta Limited,INE205A01025,579726,2083.06
"Elecon Engineering Co.Ltd.,",INE205B01031,42308,220.97
Poly Medicure Ltd,INE205C01021,9246,151.76
Authum Investment & Infrastructure Limit,INE206F01022,8777,45.50
RAVINDRA ENERGY LIMITED,INE206N01018,23287,34.60
Ram Ratna Wires Ltd.,INE207E01023,625,2.40
ASHOK LEYLND,INE208A01029,705310,1203.70
Aegis Logistics Ltd.,INE208C01025,44531,320.54
SUNDROP BRANDS LIMITED,INE209A01019,1,0.01
RICO Auto Industries Ltd.,INE209B01025,54992,68.99
JUPITER WAGONS LIMITED,INE209L01016,185722,584.63
"Phoenix Mills Ltd.,",INE211B01039,1972,34.94
Power Mech Projects Limited,INE211R01019,5899,153.17
AIA Engineering Ltd.,INE212H01026,784,31.15
S.P. Apparels Limited,INE212I01016,534,4.57
Fractal Analytics Limited,INE212S01015,32354,336.56
Oil And Natural Gas Corporation Ltd,INE213A01029,224228,633.66
"Banco Products (India) Ltd.,",INE213C01025,23475,164.59
LTM LIMITED,INE214T01019,10917,509.24
MAHINDRA EPC IRRIGATION LIMITED,INE215D01010,101,0.14
MAANALU,INE215I01027,124,0.20
"Britannia Industries Ltd.,",INE216A01030,6522,367.70
AAVAS Financiers Limited,INE216P01012,5616,83.30
Zuari Industries Limited,INE217A01012,5160,15.37
Kajaria Ceramics Ltd,INE217B01036,12957,165.91
Shriram Properties Limited,INE217L01019,72332,68.58
Canara Robeco Asset Management Company Limited,INE218I01013,49909,138.26
R M DRIP AND SPRINKLERS SYSTEMS LIMITED,INE219Y01026,3770,2.52
KALPATARU PROJECTS INTERNATIONAL LIMITED,INE220B01022,3604,43.50
JSL,INE220G01021,24701,191.00
Credo Brands Marketing Limited,INE220Q01020,6259,7.26
Sharat Industries Ltd.,INE220Z01013,1709982,2503.95
DYNAMATIC TE,INE221B01012,527,57.57
GTL Infrastructure Limited,INE221H01019,45334,0.53
Sharda Cropchem Limited,INE221J01015,14498,146.12
Greaves Cotton Ltd.,INE224A01026,113376,203.82
SYMP COM SYS,INE225D01027,18898,163.38
"Voltas Ltd.,",INE226A01021,24457,346.02
M M FORGINGS,INE227C01017,1269,6.21
Kalpataru Limited,INE227J01012,1332,5.07
Clean Science and Technology Limited,INE227W01023,15571,140.94
Usha Martin Ltd.,INE228A01035,27358,100.83
Onward Technologies Ltd.,INE229A01017,240,0.68
Sagar Cements Ltd,INE229C01021,14254,37.64
Nitin Spinners Ltd.,INE229H01012,725,2.75
EIH Ltd,INE230A01023,29932,108.28
Rama Steel Tubes Limited,INE230R01035,120922,13.39
Sasken Technologies Limited,INE231F01020,239,3.28
"Shree Digvijay Cement Co. Ltd.,",INE232A01011,7960,7.28
Sun Pharma Advanced Research Company Ltd,INE232I01014,97603,158.21
Godrej Industries Ltd.,INE233A01035,5537,59.23
BLUE DART EX,INE233B01017,1407,87.31
NOVARTIS IND,INE234A01025,279,0.92
"Finolex Cables Ltd.,",INE235A01022,22041,226.77
HCL Infosystems Ltd,INE236A01020,3000,0.41
ELLENBARRIE INDUSTRIAL GASES LIMITED,INE236E01022,18114,90.04
TVS Electronics Ltd.,INE236G01019,427,2.19
Kotak Mahindra Bank Ltd.,INE237A01036,114178,451.97
AXIS Bank Ltd.,INE238A01034,46107,591.36
NESTLE LTD,INE239A01024,11585,152.52
GOLDE LAMINA,INE239C01020,761,17.81
OM INFRA LIMITED,INE239D01028,392,0.44
INDIAN OIL C,INE242A01010,511021,774.34
Anant Raj Limited,INE242C01024,737246,4164.94
PATEL ENGINR,INE244B01030,348247,101.33
Uniparts India Limited,INE244O01017,3470,18.45
Tata Power Co. Ltd,INE245A01021,225434,950.57
Ramco Systems Ltd,INE246B01019,3319,17.15
Gujarat State Petronet Ltd.,INE246F01010,2566,7.36
Jindal Worldwide Ltd.,INE247D01039,28779,11.65
ITI LIMITED,INE248A01017,44788,142.41
Mazagon Dock Shipbuilders Limited,INE249Z01020,110035,3012.16
Shankara Buildpro Limited,INE24OJ01011,908,9.13
Kirloskar Industries Ltd,INE250A01039,1169,36.44
"Vinyl Chemicals (India) Ltd.,",INE250B01029,480,1.30
D-Link (India) Ltd,INE250K01012,15520,76.28
Zen Technologies Ltd.,INE251B01027,48768,864.42
"Hindustan Foods Ltd.,",INE254N01026,1575,8.92
EPL LIMITED,INE255A01020,22153,50.30
GULSHAN POLY,INE255D01024,1635,3.28
MSTC Limited,INE255X01014,17922,86.05
ZEE ENTER,INE256A01028,1712162,1877.42
Triveni Engineering & Industries Ltd,INE256C01024,16995,71.69
"Bharat Heavy Electricals Ltd.,",INE257A01026,184891,620.13
BEML LTD,INE258A01024,32400,632.11
FDC Ltd.,INE258B01022,7541,33.61
SUMITOMO CHEMICAL INDIA LIMITED,INE258G01013,11158,55.87
"Colgate-Palmolive (India) Ltd.,",INE259A01022,7711,171.79
Godfrey Phillips India Ltd.,INE260B01028,26746,679.25
OLECTRA GREENTECH LIMITED,INE260D01016,99818,1321.75
Dhabriya Polywood Limited,INE260R01016,4400,17.17
Persistent Systems Limited,INE262H01021,15648,844.48
BHARAT ELECT,INE263A01024,893955,3806.63
Keystone Realtors Limited,INE263M01029,267,1.32
Capacit'e Infraprojects Limited,INE264T01014,19357,54.98
"Grauer & Weil (India) Ltd.,",INE266D01021,35730,29.29
APTECH LTD,INE266F01018,11766,12.58
D P ABHUSHAN LIMITED,INE266Y01019,276,3.30
"Hindustan Zinc Ltd.,",INE267A01025,238605,1519.13
SONAT SOFTWR,INE269A01021,66889,226.99
LMW Limited,INE269B01029,148,21.89
ALOK INDUSTR,INE270A01029,1227074,209.92
"Mafatlal Industries Ltd.,",INE270B01035,100,0.14
Vishnu Chemicals Limited,INE270I01022,3144,17.25
Maharashtra Seamless Ltd.,INE271B01025,18057,126.94
DLF LIMITED,INE271C01023,138241,922.80
WENDT INDIA,INE274C01019,916,74.85
WESTLIFE FOODWORLD LIMITED,INE274F01020,2377,13.92
Oil India Limited,INE274J01014,112110,538.18
AJAX Engineering Limited,INE274Y01021,4585,26.96
HUHTAMAKI INDIA LIMITED,INE275B01026,10885,22.23
GARWARE TECHNICAL FIBRES LIMITED,INE276A01018,1635,11.60
"EIH Associated Hotels Ltd.,",INE276C01014,12,0.04
ASIAN ENERGY SERVICES LTD,INE276G01015,7500,23.54
Swaraj Engines Ltd.,INE277A01016,2293,91.29
Punjab Chemicals and Crop Protection Ltd,INE277B01014,1457,20.07
Sandhar Technologies Limited,INE278H01035,9864,55.23
Navkar Corporation Limited,INE278M01019,17124,17.24
Campus Activewear Limited,INE278Y01022,11078,35.65
"Universal Cables Ltd.,",INE279A01012,1235,12.22
Titan Company Limited,INE280A01028,16958,722.56
Lloyds Metals and Energy Limited,INE281B01032,28475,385.20
Royal Orchid Hotels Ltd,INE283H01019,270,1.35
ESAB INDIA,INE284A01012,229,14.53
TGV SRAAC Limited,INE284B01028,16000,17.10
DAM Capital Advisors Limited,INE284H01025,21683,38.54
S.J.S. Enterprises Limited,INE284S01014,2644,44.47
ELGI EQUIP,INE285A01027,14937,83.32
SPICEJET LTD,INE285B01017,6628100,1240.08
SIS LIMITED,INE285J01028,1484,5.94
Techno Electric & Engineering Company Limited,INE285K01026,31309,420.73
"Subros Ltd.,",INE287B01021,9850,88.40
MIC Electronics Limited,INE287C01037,43524,24.90
"Maharashtra Scooters Ltd.,",INE288A01013,542,68.18
Deepak Nitrite Limited,INE288B01029,13252,213.26
Nahar Industrial Enterprises Ltd,INE289A01011,50,0.05
GIC HOUSI FI,INE289B01019,13944,21.05
Advent Hotels International Limited,INE28GN01010,2525,4.21
"Nahar Spinning Mills Ltd.,",INE290A01027,245,0.46
CarTrade Tech Limited,INE290S01011,17780,339.60
GARWARE HI-TECH FILMS LIMITED,INE291A01017,2871,113.72
KDDL Ltd,INE291D01011,372,10.14
HBL ENGINEERING LIMITED,INE292B01021,159538,1291.54
SML Mahindra Limited,INE294B01019,1720,70.64
The Anup Engineering Ltd,INE294Z01018,1574,38.77
NACL Industries Limited,INE295D01020,4100,7.12
Butterfly Gandhimathi Appliances Limited,INE295F01017,212,1.36
BAJAJ AUTO F,INE296A01032,132353,1268.93
Muthoot Capital Services Ltd.,INE296G01013,1190,3.02
GALLANTT ISPAT LIMITED,INE297H01019,24652,158.31
CUMMINS INDI,INE298A01020,1816,88.11
Shree Precoated Steels Ltd.,INE298G01035,39046,66.81
"Aries Agro Limited,",INE298I01015,500,1.94
NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,INE298J01013,14806,144.41
WAAREE RENEWABLE TECHNOLOGIES LIMITED,INE299N01021,64171,696.61
Crompton Greaves Consumer Electricals Limited,INE299U01018,88242,253.40
SKF INDIA (INDUSTRIAL) LIMITED,INE2J8701016,157,3.52
Kwality Wall’s (India) Limited,INE2KCE01013,103746,28.79
RAYMOND LTD,INE301A01014,35928,191.12
National Securities Depository Limited,INE301O01023,1486159,14766.69
Exide Industries Ltd.,INE302A01020,142246,525.40
RIR POWER ELECTRONICS LIMITED,INE302D01024,1418,2.89
Kalyan Jewellers India Limited,INE303R01014,337731,1435.89
MUKAND,INE304A01026,4227,6.15
BlueStone Jewellery and Lifestyle Limited,INE304W01038,15242,79.69
TOURISM FINA,INE305A01023,13661857,8845.10
Panama Petrochem Ltd.,INE305C01029,27,0.11
Bajaj Hindusthan Sugar Limited,INE306A01021,1231196,240.24
Quick Heal Technologies Limited,INE306L01010,12097,32.91
INTELLECT DESIGN ARENA LIMITED,INE306R01017,23643,209.49
NILKAMAL L,INE310A01015,48,0.62
Syncom Formulations (India) Ltd.,INE312C01025,38565,5.52
Gokul Agro Resources Ltd,INE314T01033,69682,161.48
Bharat Wire Ropes Limited,INE316L01019,6685,15.86
NESCO LIMITD,INE317F01035,5637,72.30
Metro Brands Limited,INE317I01021,1276,13.33
Pidilite Industries Ltd.,INE318A01026,23077,340.09
Centum Electronics Ltd,INE320B01020,770,21.90
RITES Limited,INE320J01015,101464,256.38
DOMS Industries Limited,INE321T01012,3033,74.58
GILLETTE IND,INE322A01010,1004,89.24
BOSCH LTD,INE323A01026,509,190.14
"Indian Hume Pipe Co. Ltd.,",INE323C01030,2223,9.93
Puravankara Limited,INE323I01011,34843,91.86
SOMI CONVEYOR BELTINGS LIMITED,INE323J01019,100,0.13
Jindal Saw Ltd.,INE324A01032,70214,155.19
LG Electronics India Limited,INE324D01010,15418,240.23
TIMKEM LT,INE325A01013,523,17.67
Dollar Industries Limited,INE325C01035,4284,14.58
Sindhu Trade Links Limited,INE325D01025,5048,1.40
Lupin Ltd,INE326A01037,16796,397.45
Happy Forgings Limited,INE330T01021,2162,26.28
The Ramco Cements Limited,INE331A01037,3061,32.53
"Thomas Cook (India) Ltd.,",INE332A01027,73249,91.18
Indo Tech Transformers Limited,INE332H01014,35,0.64
STERLING TOO,INE334A01023,1497,5.16
SUR.ROSH LTD,INE335A01020,28654,80.17
Coffee Day Enterprises Limited,INE335K01011,22885,6.09
Indian Railway Catering & Tourism Corporation Ltd,INE335Y01020,157885,986.60
L.g.Balkrishnan & Bros. Ltd.,INE337A01034,997,18.28
Indo Thai Securities Limited,INE337M01021,2310,6.90
"Thirumalai Chemicals Ltd.,",INE338A01024,5664,14.19
Bodal Chemicals Ltd,INE338D01028,27144,20.43
Kilburn Engineering Ltd,INE338F01015,3630,18.53
Concord Biotech Limited,INE338H01029,5916,72.36
Motilal Oswal Financial Services Limited,INE338I01027,29538,252.25
BIRLA CORPOR,INE340A01012,6486,76.51
NIIT Learning Systems Limited,INE342G01023,1225,4.09
ZF Commercial Vehicle Control Systems India Limited,INE342J01019,355,52.85
Bharti Hexacom Limited,INE343G01021,7866,127.53
SOLAR IND,INE343H01029,5119,721.74
InfoBeans Technologies Limited,INE344S01016,26243,52.78
HIND.OIL EXP,INE345A01011,52446,85.82
CAPITAL INDIA FINANCE LIMITED,INE345H01024,5011,1.66
ICICI Prudential Asset Management Company Limited,INE346A01027,5176,170.81
Apex Frozen Foods Limited,INE346W01013,4894,22.51
MANGALAM CEM,INE347A01017,21025,186.78
PETRONET LNG,INE347G01014,41710,122.98
Ashapura Minechem Ltd,INE348A01023,164351,1014.28
CENTURYPLY,INE348B01021,2991,20.76
MAS Financial Services Limited,INE348L01012,1609,5.50
NRB Bearings Ltd.,INE349A01021,9283,29.98
AVADH SUGAR & ENERGY LIMITED,INE349W01017,0,0.00
IDEAFORGE TECHNOLOGY LIMITED,INE349Y01013,18556,127.37
Optiemus Infracom Limited,INE350C01017,8243,45.62
B L Kashyap and Sons Ltd,INE350H01032,3043,1.61
"Unichem Laboratories Ltd.,",INE351A01035,7581,25.19
Jaiprakash Hydro-Power Ltd.,INE351F01018,2526316,478.11
India Tourism Development Corporati,INE353K01014,5058,30.57
Bhageria Industries Limited,INE354C01027,282,0.50
Somany Ceramics Limited,INE355A01028,934,4.17
Mphasis Limited,INE356A01018,6590,160.07
Systematix Corporate Services Ltd.,INE356B01024,46433,74.31
ABBOTT INDIA LTD,INE358A01014,498,139.97
Divi's Laboratories Ltd.,INE361B01024,1393,88.46
"Jay Shree Tea & Industries Ltd.,",INE364A01020,31,0.03
Adani Green Energy Limited,INE364U01010,79908,955.49
DATAM GLOB,INE365B01017,7447,62.35
Ashiana Housing Limited,INE365D01021,312,1.09
Dwarikesh Sugar Industries Ltd.,INE366A01041,28892,17.39
VRL Logistics Limited,INE366I01010,8640,23.77
Prime Focus Limited,INE367G01038,11231,34.64
"Excell Industries Ltd.,",INE369A01029,1372,15.24
Graphite India Ltd.,INE371A01025,79895,542.51
Amber Enterprises India Limited,INE371P01015,4884,383.04
APAR INDUS,INE372A01015,844,91.55
"Precision Wires India ltd.,",INE372C01037,6419,21.37
BASF INDIA,INE373A01013,29692,1092.05
Blue Cloud Softech Solutions Limited,INE373T01047,791055,158.93
BMW INDUSTRIES LIMITED,INE374E01021,50,0.02
BIOCON LTD.,INE376G01013,56856,221.04
Waaree Energies Limited,INE377N01017,65213,2152.36
Bajaj Housing Finance Limited,INE377Y01014,758122,758.02
ITC Hotels Limited,INE379A01028,441314,823.64
UNITED FOODBRANDS LIMITED,INE382M01027,805,2.66
Garden Reach Shipbuilders & Engineers Limited,INE382Z01011,66534,1791.62
INDIA CEMENT,INE383A01012,9396,40.05
RANE HOLDIN,INE384A01010,6163,68.62
YUKEN INDIA,INE384C01016,92,1.31
SARDA ENMIN,INE385C01021,35844,202.03
SG MART LIMITED,INE385F01024,16891,93.50
Dishman Carbogen Amcis Limited,INE385W01011,24311,44.37
VESUVIUSINDA,INE386A01023,5924,30.88
Astra Microwave Products Ltd.,INE386C01029,73262,296.14
"Shivalik Bimetal Controls Ltd.,",INE386D01027,4265,26.23
Sundram Fasteners Ltd.,INE387A01021,2505,24.21
"Ganesh Benzoplast Ltd.,",INE388A01029,1850,1.96
FSN E-Commerce Ventures Limited,INE388Y01029,26577,68.12
KEC International Ltd.,INE389H01022,113236,782.80
GPT Infraprojects limited,INE390G01014,1289,1.52
Kamdhenu Limited,INE390H01020,30766,8.61
JTL INDUSTRIES LIMITED,INE391J01032,80924,73.54
VISAKA IND L,INE392A01021,501,0.39
Prataap Snacks Limited,INE393P01035,11364,115.89
TVS Supply Chain Solutions Limited,INE395N01027,20,0.03
Bharti Airtel  Ltd.,INE397D01024,98034,1840.51
VENKYS INDIA,INE398A01010,2006,32.35
Syngene International Limited,INE398R01022,28892,136.30
Suprajit Engineering Ltd.,INE399C01030,3162,14.22
ramkrishna forgings Ltd.,INE399G01023,29015,176.08
RattanIndia Power Limited,INE399K01017,738526,80.98
ADANI TOTAL GAS LIMITED,INE399L01023,96913,628.05
Kewal Kiran Clothing Ltd.,INE401H01017,2065,11.48
Aditya Birla Sun Life AMC Limited,INE404A01024,10109,97.02
Lincoln Pharmaceuticals ltd.,INE405C01035,2542,16.33
UNO Minda Limited,INE405E01023,13521,155.30
Aurobindo Pharma Ltd.,INE406A01037,6402,86.01
Eris Lifesciences Limited,INE406M01024,2369,36.59
Swelect Energy Systems Limited,INE409B01013,202,1.77
"Vinati Organics Ltd.,",INE410B01037,3132,49.11
Narayana Hrudayalaya Limited,INE410P01011,14595,265.17
VENUS REMEDS,INE411B01019,72,0.74
SKM EGG PROD,INE411D01023,8650,15.45
R Systems International Limited,INE411H01032,28621,104.33
Bajaj Healthcare Limited,INE411U01027,9466,35.23
BCL INDUSTRIES LIMITED,INE412G01024,67459,21.51
Bigbloc Construction Limited,INE412U01025,500,0.38
MADRAS FERTI,INE414A01015,27,0.03
BHAGIR CHE I,INE414D01027,406564,1024.18
MUTHOOT FINANCE LIMITED,INE414G01012,20815,750.96
AGI GREENPAC LIMITED,INE415A01038,15534,114.54
Marson's Ltd.                                     ,INE415B01044,10292,16.92
Bharat Seats Ltd,INE415D01024,1790,3.42
Rail Vikas Nigam Limited,INE415G01027,529019,1815.02
Kiri Dyes and Chemicals Limited,INE415I01015,45734,258.03
Aqylon Nexus Limited,INE416A01051,106,0.07
Bliss GVS Pharma Limited,INE416D01022,15652,38.49
Dynacons Systems & Solutions Ltd.,INE417B01040,2053,22.81
Pilani Investment And Industries Corporation Limited,INE417C01014,54,1.85
PB Fintech Limited,INE417T01026,31317,523.45
Allcargo Logistics Ltd,INE418H01029,207233,18.85
Nazara Technologies Limited,INE418L01047,3088293,8837.57
Chaman Lal Setia Exports Ltd.,INE419D01026,2574,7.47
T D Power Systems Ltd,INE419M01027,24140,243.11
Happiest Minds Technologies Limited,INE419U01012,62010,292.07
Arihant Capital Markets Ltd.,INE420B01036,14101,10.99
PAISALO DIGITAL LIMITED,INE420C01059,380965,163.65
TVS SRICHAKR,INE421C01016,76,3.21
CCL Products (India) Ltd.,INE421D01022,4937,55.93
ADANI ENTER,INE423A01024,33330,771.91
SBFC Finance Limited,INE423Y01016,52165,53.77
SUN TV NETWORK LIMITED,INE424H01027,10495,59.84
RPSG VENTURES LIMITED,INE425Y01011,4734,44.79
Alembic  Ltd,INE426A01027,37427,37.09
"Goa Carbon Ltd.,",INE426D01013,262,1.33
Chalet Hotels Limited,INE427F01016,5308,47.88
Suryoday Small Finance Bank Limited,INE428Q01011,20478,29.28
Nephrocare Health Services Limited,INE428V01029,3020,17.12
"Safari Industries (India) Ltd.,",INE429E01023,2712,42.69
Vishwaraj Sugar Industries Limited,INE430N01022,2000,0.38
ANDHRA PAPER LIMITED,INE435A01051,3000,2.32
"Texmaco Ltd.,",INE435C01024,929,1.11
Dhanuka Agritech Ltd.,INE435G01025,4970,59.57
"Apollo Hospitals Enterprises Ltd.,",INE437A01024,3142,246.39
Apollo Tyres Ltd,INE438A01022,56045,257.61
"Sika Interplant Systems Ltd.,",INE438E01032,230,2.32
Sai Silks (Kalamandir) Limited,INE438K01021,56487,74.69
ASAHI INDIA,INE439A01020,3191,28.64
Skipper Limited,INE439E01022,26168,125.83
Shanti Educational Initiatives Limited,INE440T01028,80000,160.56
Ashoka Buildcon Limited,INE442H01029,166161,274.08
Suyog Telematics Limited,INE442P01014,1,0.01
XPRO INDIA,INE445C01015,1065,10.93
"Automotive Axles Ltd.,",INE449A01011,252,5.10
Andrew Yule & Company Ltd,INE449C01025,11,0.00
PITTI ENGINEERING LIMITED,INE450D01021,3020,30.04
Route Mobile Limited,INE450U01017,78651,573.30
Force Motors Limited,INE451A01017,4586,941.73
RAJ GLO WIR,INE451D01029,3455,15.12
Transrail Lighting Limited,INE454P01035,47095,298.28
Kaveri Seed Company Ltd,INE455I01029,5801,68.23
Polycab India Limited,INE455K01017,4897,385.13
Medi Assist Healthcare Services Limited,INE456Z01021,6753,29.87
BANK MAHA,INE457A01014,687128,480.58
"Salzer Electronics Ltd.,",INE457F01013,5296,41.08
PG Electroplast Limited,INE457L01029,107195,595.26
GANESH HOUSING LIMITED,INE460C01014,11330,85.84
Star Cement Limited,INE460H01021,38976,90.85
Greenply Industries Ltd,INE461C01038,10104,26.52
HLE GLASCOAT LIMITED,INE461D01028,11466,45.61
Bayer CropScience Limited.,INE462A01022,1260,63.38
Berger Paints India Ltd,INE463A01038,7942,38.31
Anand Rathi Wealth Limited,INE463V01026,12519,395.40
"Bharat Bijlee Ltd.,",INE464A01036,1712,50.42
Bharat Forge Ltd,INE465A01025,13702,251.17
360 ONE WAM LIMITED,INE466L01038,17502,195.78
TCS LTD.,INE467B01029,133833,3584.58
3M INDIA LTD,INE470A01017,252,85.68
The New India Assurance Company Limited,INE470Y01017,111849,210.94
Blue Star Ltd,INE472A01039,28582,517.15
Linde India Limited,INE473A01011,1463,104.84
Hatsun Agro Products Ltd.,INE473B01035,637,6.30
Kingfa Science & Technology (India) Ltd,INE473D01015,15,0.70
Global Health Limited,INE474Q01031,3572,43.82
Hikal Ltd.,INE475B01022,99601,205.14
Caplin Point Laboratories Ltd.,INE475E01026,4041,78.36
CANARA BANK,INE476A01022,1060993,1497.07
CANFIN HOME,INE477A01020,6044,52.96
Dhunseri Ventures Limited,INE477B01010,100,0.25
