SEBI REPORT For Trade date 02-Dec-2025


Sr.No.,Particulars,Rs. In Lakhs,
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,80019,163.15
NIBE LIMITED,INE149O01018,68,0.87
Aditya Birla Lifestyle Brands Limited,INE14LE01019,223517,297.60
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4360,89.81
LUX Industries Limited,INE150G01020,2867,42.69
TATA COMM,INE151A01013,8966,164.20
Shaily Engineering Plastics Ltd.,INE151G01028,5175,131.71
Thermax Ltd.,INE152A01029,5180,170.90
Triveni Turbine Limited,INE152M01016,28301,175.13
MAHANAG TELE,INE153A01019,186832,80.09
BLS International Services Ltd,INE153T01027,98538,356.59
ITC Ltd,INE154A01025,325677,1318.21
TATA MOTORS PASSENGER VEHICLES LIMITED,INE155A01022,483425,2343.59
New Delhi Television Limited,INE155G01029,202,0.20
INDO RMA SYN,INE156A01020,19310,11.13
Hero Motocorp Limited,INE158A01026,5046,275.92
EIMCO ELEC I,INE158B01016,789,16.06
GlaxoSmithkline Pharmaceuticals Ltd.,INE159A01016,2953,77.02
Pine Labs Limited,INE15B701018,51,0.13
Punjab National Bank,INE160A01022,1307923,1383.29
"NIIT Ltd.,",INE161A01038,62864,77.18
VIKAS LIFECARE LIMITED,INE161L01027,825,0.04
GUJAR IN PWR,INE162A01010,54507,106.59
LUMAX INDUST,INE162B01018,107,5.74
NOCIL LTD,INE163A01018,40123,82.78
BALMER LAWRI,INE164A01016,77517,169.84
Kellton Tech Solutions Ltd.,INE164B01030,169128,43.23
Jammu and Kashmir Bank Ltd.,INE168A01041,485205,534.96
Emcure Pharmaceuticals Limited,INE168P01015,1157,16.30
Coromandel International Limited,INE169A01031,3616,84.44
Orkla India Limited,INE16NZ01023,20,0.13
SATIA INDUSTRIES LIMITED,INE170E01023,6587,5.37
HGSL,INE170I01016,2316,21.65
Salasar Techno Engineering Limited,INE170V01027,157424,16.40
Federal Bank Ltd.,INE171A01029,37411,84.83
Bharat Dynamics Limited,INE171Z01026,102564,1717.50
Castrol India Ltd,INE172A01027,139178,289.35
IMAGICAAWORLD ENTERTAINMENT LIMITED,INE172N01012,101825,64.32
"Jain Irrigation Systems Ltd.,",INE175A01038,130706,65.66
BATA INDI LT,INE176A01028,12783,136.82
Havells India Limited,INE176B01034,25292,388.71
INGERSOL RND,INE177A01018,150396,5790.92
KOVAI MEDI.,INE177F01017,539,32.99
GODAWARI POWER AND ISPAT LTD.,INE177H01039,79698,221.26
CHENNAI PETR,INE178A01016,16811,152.58
Procter & Gamble Hygiene & Health Care L,INE179A01014,63,8.69
Davangere Sugar Company Limited,INE179G01029,106800,4.38
Max Financial Services Limited,INE180A01020,4340,71.61
Capri Global Capital Limited,INE180C01042,88751,173.89
PFIZER LTD.,INE182A01018,1270,69.58
MARATHON NEX,INE182D01020,538464,3446.14
FINOLEX IND,INE183A01024,78558,166.44
Everest Kanto Cylinders Ltd.,INE184H01027,24246,34.48
Diffusion Engineers Limited,INE184O01015,3343,12.07
GUJ ALKALI,INE186A01019,18365,120.68
TALBRO AUT C,INE187D01029,2980,9.22
FERT & CHEM,INE188A01015,21970,212.11
IGARASHI MOT,INE188B01013,1089,6.35
Styrenix Performance Materials Limited,INE189B01011,2516,59.86
Nelcast Limited,INE189I01024,819,1.17
GNG Electronics Limited,INE18JU01028,5577,20.38
Orchid Pharma Limited,INE191A01027,2557,20.85
Welspun Corp Limited,INE191B01025,31546,285.09
PVR INOX LIMITED,INE191H01014,25487,295.50
TATA CONSUMER PRODUCTS LIMITED,INE192A01025,14395,165.86
WELSPUN LIVING LIMITED,INE192B01031,342839,485.30
GRM Overseas Ltd.,INE192H01020,35442,130.01
Avenue Supermarts Limited,INE192R01011,9102,393.60
"Bajaj Electricals Ltd.,",INE193E01025,13854,79.04
"Supreme Industries Ltd.,",INE195A01028,6086,250.78
PNC Infratech Limited,INE195J01029,50713,157.66
Marico Limited,INE196A01026,6715,49.58
"Jyoti Structures Ltd.,",INE197A01024,267008,42.34
Jindal Poly Films Ltd.,INE197D01010,3738,27.09
EURO PRATIK SALES LIMITED,INE198501012,116,0.43
PROCTER & GAMBLE HEALTH LIMITED,INE199A01012,472,29.78
Jagran Prakashan Limited,INE199G01027,3746,2.71
GK ENERGY LIMITED,INE1AG301022,1204,2.00
Advance Agrolife Limited,INE1B0W01010,1637,2.34
SHRINGAR HOUSE OF MANGALSUTRA LIMITED,INE1B3L01017,58892,131.76
Shreeji Shipping Global Limited,INE1B6101010,1224,4.00
Om Freight Forwarders Limited,INE1BZC01019,343,0.34
Siemens Energy India Limited,INE1NPP01017,6064,199.88
Raymond Realty Limited,INE1SY401010,10543,66.13
Tata Motors Limited,INE1TAE01010,2670,9.61
STL Networks Limited,INE1VXE01018,12320,3.28
GE Vernova T&D India Limited,INE200A01026,4495,132.04
Varun Beverages Limited,INE200M01039,302508,1487.96
"Manali Petrochemicals Ltd.,",INE201A01024,7342,5.52
EXPLEO SOLUTIONS LIMITED,INE201K01015,358,4.05
G R Infraprojects Limited,INE201P01022,2822,37.39
Indian Renewable Energy Development Agency Limited,INE202E01016,603171,965.32
Kernex Microsystems (India) Ltd.,INE202H01019,1011,11.35
AstraZeneca Pharma India Ltd.,INE203A01020,609,56.94
Indraprashta  Gas Ltd.,INE203G01027,43672,91.99
IG Petrochemicals Ltd,INE204A01010,492,2.13
Agarwal Industrial Corporation Limited,INE204E01012,677,6.47
Vedanta Limited,INE205A01025,246306,1161.11
"Elecon Engineering Co.Ltd.,",INE205B01031,44266,249.60
Poly Medicure Ltd,INE205C01021,5938,120.10
Authum Investment & Infrastructure Limit,INE206F01022,822,23.69
RAVINDRA ENERGY LIMITED,INE206N01018,830,1.36
Ram Ratna Wires Ltd.,INE207E01023,173,1.11
ASHOK LEYLND,INE208A01029,145039,202.78
Aegis Logistics Ltd.,INE208C01025,40259,316.36
SUNDROP BRANDS LIMITED,INE209A01019,8,0.07
RICO Auto Industries Ltd.,INE209B01025,48315,56.04
JUPITER WAGONS LIMITED,INE209L01016,121636,431.68
"Phoenix Mills Ltd.,",INE211B01039,3999,66.80
Power Mech Projects Limited,INE211R01019,7968,229.90
AIA Engineering Ltd.,INE212H01026,623,23.51
S.P. Apparels Limited,INE212I01016,776,6.62
Oil And Natural Gas Corporation Ltd,INE213A01029,242325,621.63
"Banco Products (India) Ltd.,",INE213C01025,28384,219.96
LTIMindtree Limited,INE214T01019,3184,189.80
MAHINDRA EPC IRRIGATION LIMITED,INE215D01010,6465,10.37
"Britannia Industries Ltd.,",INE216A01030,1908,111.16
AAVAS Financiers Limited,INE216P01012,5793,103.69
Zuari Industries Limited,INE217A01012,2943,10.41
Kajaria Ceramics Ltd,INE217B01036,13260,170.48
Shriram Properties Limited,INE217L01019,72196,70.39
KALPATARU PROJECTS INTERNATIONAL LIMITED,INE220B01022,7348,91.19
JSL,INE220G01021,21368,161.59
Credo Brands Marketing Limited,INE220Q01020,11708,14.99
Sharat Industries Ltd.,INE220Z01013,542088,700.49
DYNAMATIC TE,INE221B01012,363,29.39
GTL Infrastructure Limited,INE221H01019,3067,0.05
Sharda Cropchem Limited,INE221J01015,16289,141.40
Greaves Cotton Ltd.,INE224A01026,131424,293.84
SYMP COM SYS,INE225D01027,8505,73.23
"Voltas Ltd.,",INE226A01021,8592,119.74
Sadbhav Engineering Ltd.,INE226H01026,1100,0.12
M M FORGINGS,INE227C01017,166,0.54
Kalpataru Limited,INE227J01012,480,1.76
Clean Science and Technology Limited,INE227W01023,16145,172.82
Usha Martin Ltd.,INE228A01035,32192,122.81
Onward Technologies Ltd.,INE229A01017,155,0.41
Sagar Cements Ltd,INE229C01021,20647,59.63
Nitin Spinners Ltd.,INE229H01012,2698,9.82
EIH Ltd,INE230A01023,31059,122.86
Rama Steel Tubes Limited,INE230R01035,260317,32.93
Sasken Technologies Limited,INE231F01020,99,1.49
"Shree Digvijay Cement Co. Ltd.,",INE232A01011,12093,11.25
Sun Pharma Advanced Research Company Ltd,INE232I01014,65614,99.40
Godrej Industries Ltd.,INE233A01035,4433,51.28
BLUE DART EX,INE233B01017,2068,119.45
NOVARTIS IND,INE234A01025,15304,136.45
"Finolex Cables Ltd.,",INE235A01022,38943,365.90
ELLENBARRIE INDUSTRIAL GASES LIMITED,INE236E01022,28613,153.42
TVS Electronics Ltd.,INE236G01019,1295,8.34
Kotak Mahindra Bank Ltd.,INE237A01028,12391,264.16
AXIS Bank Ltd.,INE238A01034,26546,329.91
NESTLE LTD,INE239A01024,12894,158.75
GOLDE LAMINA,INE239C01020,1144,22.77
OM INFRA LIMITED,INE239D01028,565,0.67
INDIAN OIL C,INE242A01010,264258,413.42
Anant Raj Limited,INE242C01024,676072,4372.33
BF UTILITIES,INE243D01012,17,0.14
TITANOR COMP,INE244A01016,16,0.28
PATEL ENGINR,INE244B01030,142576,53.22
Uniparts India Limited,INE244O01017,5420,25.74
Tata Power Co. Ltd,INE245A01021,315008,1253.84
Ramco Systems Ltd,INE246B01019,2151,12.74
Gujarat State Petronet Ltd.,INE246F01010,14449,47.58
Jindal Worldwide Ltd.,INE247D01039,43802,19.48
Speciality Restaurants Limited,INE247M01014,2,0.00
ITI LIMITED,INE248A01017,49217,166.77
Mazagon Dock Shipbuilders Limited,INE249Z01020,106090,3129.87
Kirloskar Industries Ltd,INE250A01039,563,23.39
D-Link (India) Ltd,INE250K01012,15436,78.16
Zen Technologies Ltd.,INE251B01027,43542,793.96
"Hindustan Foods Ltd.,",INE254N01026,2084,11.76
EPL LIMITED,INE255A01020,51143,113.02
GULSHAN POLY,INE255D01024,4250,7.93
MSTC Limited,INE255X01014,17974,96.96
ZEE ENTER,INE256A01028,2077637,2424.05
Triveni Engineering & Industries Ltd,INE256C01024,33370,131.15
Dynemic Products Ltd.,INE256H01015,72,0.23
"Bharat Heavy Electricals Ltd.,",INE257A01026,195125,523.22
BEML LTD,INE258A01024,35855,745.00
FDC Ltd.,INE258B01022,7394,34.21
SUMITOMO CHEMICAL INDIA LIMITED,INE258G01013,9746,53.83
"Colgate-Palmolive (India) Ltd.,",INE259A01022,15769,362.66
Godfrey Phillips India Ltd.,INE260B01028,21092,711.55
OLECTRA GREENTECH LIMITED,INE260D01016,38156,565.32
Dhabriya Polywood Limited,INE260R01016,4400,17.17
Persistent Systems Limited,INE262H01021,5139,309.91
BHARAT ELECT,INE263A01024,855968,3343.30
Keystone Realtors Limited,INE263M01029,550,3.13
Capacit'e Infraprojects Limited,INE264T01014,18951,59.23
NITTA GELA,INE265B01019,30,0.26
Entertainment Network (India) Ltd,INE265F01028,100,0.18
"Kinetic Engineering Ltd.,",INE266B01017,635,1.42
"Grauer & Weil (India) Ltd.,",INE266D01021,82381,76.91
APTECH LTD,INE266F01018,109,0.20
D P ABHUSHAN LIMITED,INE266Y01019,240,3.87
"Hindustan Zinc Ltd.,",INE267A01025,217287,1066.21
SONAT SOFTWR,INE269A01021,54335,216.60
LMW Limited,INE269B01029,86,14.12
ALOK INDUSTR,INE270A01029,990843,198.81
"Mafatlal Industries Ltd.,",INE270B01035,2000,3.87
Vishnu Chemicals Limited,INE270I01022,9316,47.24
Maharashtra Seamless Ltd.,INE271B01025,32945,224.87
DLF LIMITED,INE271C01023,81804,639.40
WENDT INDIA,INE274C01019,905,82.72
WESTLIFE FOODWORLD LIMITED,INE274F01020,3349,22.08
Oil India Limited,INE274J01014,93307,417.70
Shankara Building Products Limited,INE274V01019,667,0.94
AJAX Engineering Limited,INE274Y01021,1271,8.60
HUHTAMAKI INDIA LIMITED,INE275B01026,6690,16.17
GARWARE TECHNICAL FIBRES LIMITED,INE276A01018,2416,18.71
"EIH Associated Hotels Ltd.,",INE276C01014,120,0.48
ASIAN ENERGY SERVICES LTD,INE276G01015,23612,80.33
Swaraj Engines Ltd.,INE277A01016,3682,151.04
Punjab Chemicals and Crop Protection Ltd,INE277B01014,2899,41.61
Sandhar Technologies Limited,INE278H01035,13692,75.91
Navkar Corporation Limited,INE278M01019,13901,17.49
Campus Activewear Limited,INE278Y01022,12924,42.05
"Universal Cables Ltd.,",INE279A01012,216,1.55
Titan Company Limited,INE280A01028,7947,297.58
Lloyds Metals and Energy Limited,INE281B01032,31272,366.77
Royal Orchid Hotels Ltd,INE283H01019,766,3.69
ESAB INDIA,INE284A01012,124,6.31
DAM Capital Advisors Limited,INE284H01025,30364,73.83
S.J.S. Enterprises Limited,INE284S01014,5962,98.81
ELGI EQUIP,INE285A01027,24582,132.25
SPICEJET LTD,INE285B01017,5321663,1962.33
SIS LIMITED,INE285J01028,1316,5.16
Techno Electric & Engineering Company Limited,INE285K01026,29512,412.78
"Subros Ltd.,",INE287B01021,14394,143.41
MIC Electronics Limited,INE287C01037,54662,33.32
"Maharashtra Scooters Ltd.,",INE288A01013,482,60.35
Deepak Nitrite Limited,INE288B01029,15538,288.38
GIC HOUSI FI,INE289B01019,7233,15.16
"Nahar Spinning Mills Ltd.,",INE290A01027,416,0.86
CarTrade Tech Limited,INE290S01011,1853,56.15
GARWARE HI-TECH FILMS LIMITED,INE291A01017,5042,184.12
KDDL Ltd,INE291D01011,838,23.12
HBL ENGINEERING LIMITED,INE292B01021,108698,969.51
SML Mahindra Limited,INE294B01019,1303,39.64
The Anup Engineering Ltd,INE294Z01018,1812,49.36
NACL Industries Limited,INE295D01020,2013,5.52
BAJAJ AUTO F,INE296A01032,122825,1231.69
Muthoot Capital Services Ltd.,INE296G01013,52,0.14
GALLANTT ISPAT LIMITED,INE297H01019,13695,85.72
CUMMINS INDI,INE298A01020,2463,100.58
Shree Precoated Steels Ltd.,INE298G01027,5242,52.66
NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,INE298J01013,28202,238.42
WAAREE RENEWABLE TECHNOLOGIES LIMITED,INE299N01021,33961,411.23
Crompton Greaves Consumer Electricals Limited,INE299U01018,134291,405.58
RAYMOND LTD,INE301A01014,31140,198.75
National Securities Depository Limited,INE301O01023,1117626,13283.73
Exide Industries Ltd.,INE302A01020,109290,447.51
RIR POWER ELECTRONICS LIMITED,INE302D01024,1522,3.32
Kalyan Jewellers India Limited,INE303R01014,87239,465.67
MUKAND,INE304A01026,5506,8.22
BlueStone Jewellery and Lifestyle Limited,INE304W01038,4988,35.06
TOURISM FINA,INE305A01023,2197512,1588.81
Panama Petrochem Ltd.,INE305C01029,127,0.49
Bajaj Hindusthan Sugar Limited,INE306A01021,562027,133.22
Quick Heal Technologies Limited,INE306L01010,7973,29.55
INTELLECT DESIGN ARENA LIMITED,INE306R01017,10898,121.16
NILKAMAL L,INE310A01015,45,0.67
Syncom Formulations (India) Ltd.,INE312C01025,1500,0.31
Gokul Agro Resources Ltd,INE314T01033,19718,35.27
Bharat Wire Ropes Limited,INE316L01019,3053,5.84
NESCO LIMITD,INE317F01035,8431,116.17
Metro Brands Limited,INE317I01021,909,10.41
Pidilite Industries Ltd.,INE318A01026,7579,114.57
The Byke Hospitality    Ltd,INE319B01014,2000,1.17
Centum Electronics Ltd,INE320B01020,279,7.09
RITES Limited,INE320J01015,129664,353.48
AG VENTURES LIMITED,INE321D01016,3632,5.50
DOMS Industries Limited,INE321T01012,2183,57.17
GILLETTE IND,INE322A01010,2057,203.57
BOSCH LTD,INE323A01026,322,122.57
"Indian Hume Pipe Co. Ltd.,",INE323C01030,1151,5.99
Puravankara Limited,INE323I01011,33239,94.91
SOMI CONVEYOR BELTINGS LIMITED,INE323J01019,100,0.15
Jindal Saw Ltd.,INE324A01032,250629,520.80
LG Electronics India Limited,INE324D01010,13068,215.75
Sarveshwar Foods Limited,INE324X01026,6003,0.33
TIMKEM LT,INE325A01013,1179,37.90
Dollar Industries Limited,INE325C01035,2288,9.34
Sindhu Trade Links Limited,INE325D01025,3775,1.06
Lupin Ltd,INE326A01037,9738,200.42
Happy Forgings Limited,INE330T01021,1887,18.59
The Ramco Cements Limited,INE331A01037,2981,31.43
"Thomas Cook (India) Ltd.,",INE332A01027,66068,142.16
Indo Tech Transformers Limited,INE332H01014,409,7.56
STERLING TOO,INE334A01023,4799,18.75
SUR.ROSH LTD,INE335A01020,35822,104.73
Indian Railway Catering & Tourism Corporation Ltd,INE335Y01020,81578,615.07
L.g.Balkrishnan & Bros. Ltd.,INE337A01034,124,1.99
"Thirumalai Chemicals Ltd.,",INE338A01024,15987,49.46
Bodal Chemicals Ltd,INE338D01028,23201,17.69
Concord Biotech Limited,INE338H01029,1382,23.01
Motilal Oswal Financial Services Limited,INE338I01027,25611,241.36
BIRLA CORPOR,INE340A01012,9528,121.08
Dhunseri Tea & Industries Ltd,INE341R01014,11,0.03
NIIT Learning Systems Limited,INE342G01023,1447,4.81
ZF Commercial Vehicle Control Systems India Limited,INE342J01019,182,24.96
Rajesh Exports Ltd.,INE343B01030,41481,86.97
Bharti Hexacom Limited,INE343G01021,4247,77.19
SOLAR IND,INE343H01029,6005,833.84
InfoBeans Technologies Limited,INE344S01016,764,3.52
HIND.OIL EXP,INE345A01011,39331,67.90
CAPITAL INDIA FINANCE LIMITED,INE345H01024,4000,1.40
Apex Frozen Foods Limited,INE346W01013,47,0.15
MANGALAM CEM,INE347A01017,3352,26.11
PETRONET LNG,INE347G01014,72508,216.65
Magadh Sugar & Energy Limited,INE347W01011,2,0.01
Ashapura Minechem Ltd,INE348A01023,87578,407.44
CENTURYPLY,INE348B01021,1603,12.95
MAS Financial Services Limited,INE348L01012,3813,11.30
NRB Bearings Ltd.,INE349A01021,9538,28.01
AVADH SUGAR & ENERGY LIMITED,INE349W01017,1358,7.10
IDEAFORGE TECHNOLOGY LIMITED,INE349Y01013,23828,126.16
Optiemus Infracom Limited,INE350C01017,11225,67.31
B L Kashyap and Sons Ltd,INE350H01032,12,0.01
"Unichem Laboratories Ltd.,",INE351A01035,451,2.74
Jaiprakash Hydro-Power Ltd.,INE351F01018,1904101,394.28
India Tourism Development Corporati,INE353K01014,6180,38.78
Bhageria Industries Limited,INE354C01027,760,1.53
Somany Ceramics Limited,INE355A01028,1744,8.28
Mphasis Limited,INE356A01018,3330,95.00
ABBOTT INDIA LTD,INE358A01014,290,91.12
Divi's Laboratories Ltd.,INE361B01024,2543,196.12
"Jay Shree Tea & Industries Ltd.,",INE364A01020,19,0.02
Adani Green Energy Limited,INE364U01010,75740,839.27
DATAM GLOB,INE365B01017,9561,88.50
Ashiana Housing Limited,INE365D01021,680,2.33
Dwarikesh Sugar Industries Ltd.,INE366A01041,34247,21.24
VRL Logistics Limited,INE366I01010,8683,24.15
Prime Focus Limited,INE367G01038,6157,11.31
"Excell Industries Ltd.,",INE369A01029,1551,18.37
Graphite India Ltd.,INE371A01025,49671,286.90
Amber Enterprises India Limited,INE371P01015,10730,818.72
APAR INDUS,INE372A01015,1561,136.36
"Precision Wires India ltd.,",INE372C01037,9623,22.01
BASF INDIA,INE373A01013,1258,60.24
Blue Cloud Softech Solutions Limited,INE373T01047,46605,11.74
BMW INDUSTRIES LIMITED,INE374E01021,50,0.02
BIOCON LTD.,INE376G01013,54833,217.98
Waaree Energies Limited,INE377N01017,50427,1737.52
Bajaj Housing Finance Limited,INE377Y01014,856725,954.79
ITC Hotels Limited,INE379A01028,318966,704.46
UNITED FOODBRANDS LIMITED,INE382M01027,10333,29.67
Garden Reach Shipbuilders & Engineers Limited,INE382Z01011,53437,1339.44
INDIA CEMENT,INE383A01012,6734,26.33
RANE HOLDIN,INE384A01010,44,0.64
YUKEN INDIA,INE384C01016,99,1.37
SARDA ENMIN,INE385C01021,31957,174.84
SG MART LIMITED,INE385F01024,400,1.39
Dishman Carbogen Amcis Limited,INE385W01011,6916,17.13
VESUVIUSINDA,INE386A01023,5562,29.76
Astra Microwave Products Ltd.,INE386C01029,85726,428.13
"Shivalik Bimetal Controls Ltd.,",INE386D01027,5508,28.22
Sundram Fasteners Ltd.,INE387A01021,2652,27.04
"Ganesh Benzoplast Ltd.,",INE388A01029,1643,2.00
FSN E-Commerce Ventures Limited,INE388Y01029,73959,189.45
KEC International Ltd.,INE389H01022,101302,815.87
GPT Infraprojects limited,INE390G01014,1803,2.15
Kamdhenu Limited,INE390H01020,65496,19.05
TRF Ltd,INE391D01019,50,0.18
JTL INDUSTRIES LIMITED,INE391J01032,68854,64.89
VISAKA IND L,INE392A01021,121,0.13
Prataap Snacks Limited,INE393P01035,11675,121.75
TVS Supply Chain Solutions Limited,INE395N01027,112400,151.20
Bharti Airtel  Ltd.,INE397D01024,18782,385.62
VENKYS INDIA,INE398A01010,5142,78.44
Syngene International Limited,INE398R01022,8746,59.09
Suprajit Engineering Ltd.,INE399C01030,2526,12.10
ramkrishna forgings Ltd.,INE399G01023,41916,261.01
RattanIndia Power Limited,INE399K01017,787808,99.39
ADANI TOTAL GAS LIMITED,INE399L01023,70522,477.12
Kewal Kiran Clothing Ltd.,INE401H01017,2280,12.98
Aditya Birla Sun Life AMC Limited,INE404A01024,15374,124.88
Lincoln Pharmaceuticals ltd.,INE405C01035,2059,13.32
UNO Minda Limited,INE405E01023,18284,228.16
Aurobindo Pharma Ltd.,INE406A01037,8939,103.23
Eris Lifesciences Limited,INE406M01024,2985,49.56
Swelect Energy Systems Limited,INE409B01013,620,5.10
"Vinati Organics Ltd.,",INE410B01037,1865,34.55
Narayana Hrudayalaya Limited,INE410P01011,9965,184.19
SKM EGG PROD,INE411D01015,16,0.07
R Systems International Limited,INE411H01032,5058,24.18
Bajaj Healthcare Limited,INE411U01027,6340,32.04
BCL INDUSTRIES LIMITED,INE412G01024,55978,24.23
Bigbloc Construction Limited,INE412U01025,1369,1.15
MADRAS FERTI,INE414A01015,1277,1.31
BHAGIR CHE I,INE414D01027,224703,658.86
MUTHOOT FINANCE LIMITED,INE414G01012,3238,115.69
AGI GREENPAC LIMITED,INE415A01038,10984,94.84
Bharat Seats Ltd,INE415D01024,161,0.30
Rail Vikas Nigam Limited,INE415G01027,509289,1886.52
Kiri Dyes and Chemicals Limited,INE415I01015,45685,274.66
Bliss GVS Pharma Limited,INE416D01022,39577,61.40
Dynacons Systems & Solutions Ltd.,INE417B01040,4290,46.69
Pilani Investment And Industries Corporation Limited,INE417C01014,50,1.66
PB Fintech Limited,INE417T01026,9037,169.46
Allcargo Logistics Ltd,INE418H01029,52060,15.43
Nazara Technologies Limited,INE418L01047,2111380,6506.43
Chaman Lal Setia Exports Ltd.,INE419D01026,783,2.12
T D Power Systems Ltd,INE419M01027,8880,55.76
Happiest Minds Technologies Limited,INE419U01012,32809,200.40
Arihant Capital Markets Ltd.,INE420B01036,5513,5.72
PAISALO DIGITAL LIMITED,INE420C01059,297718,121.50
TVS SRICHAKR,INE421C01016,97,4.49
CCL Products (India) Ltd.,INE421D01022,987,9.80
ADANI ENTER,INE423A01024,32731,816.21
SBFC Finance Limited,INE423Y01016,102689,114.78
SUN TV NETWORK LIMITED,INE424H01027,9687,57.50
RPSG VENTURES LIMITED,INE425Y01011,6241,54.66
Alembic  Ltd,INE426A01027,48217,58.47
"Goa Carbon Ltd.,",INE426D01013,194,1.19
Chalet Hotels Limited,INE427F01016,5551,54.73
Suryoday Small Finance Bank Limited,INE428Q01011,23667,32.90
"Safari Industries (India) Ltd.,",INE429E01023,208,4.48
Vishwaraj Sugar Industries Limited,INE430N01022,2500,0.42
"Ambalal Sarabhai Enterprise Ltd.,",INE432A01017,4044,1.47
ERAAYA LIFESPACES LIMITED,INE432F01032,2000,0.69
ANDHRA PAPER LIMITED,INE435A01051,10234,7.90
"Texmaco Ltd.,",INE435C01024,4235,4.87
Dhanuka Agritech Ltd.,INE435G01025,6519,93.97
"Apollo Hospitals Enterprises Ltd.,",INE437A01024,3239,245.05
Apollo Tyres Ltd,INE438A01022,18360,93.63
Sai Silks (Kalamandir) Limited,INE438K01021,53720,101.80
ASAHI INDIA,INE439A01020,2016,18.99
Skipper Limited,INE439E01022,24174,124.92
Ashoka Buildcon Limited,INE442H01029,133861,275.36
XPRO INDIA,INE445C01015,345,4.20
"Automotive Axles Ltd.,",INE449A01011,61,1.20
Andrew Yule & Company Ltd,INE449C01025,1013,0.41
Agri-Tech India Ltd.,INE449G01018,150,0.22
PITTI ENGINEERING LIMITED,INE450D01021,4121,41.49
Route Mobile Limited,INE450U01017,61353,515.45
Force Motors Limited,INE451A01017,1061,155.62
RAJ GLO WIR,INE451D01029,5246,24.90
SARLA PER F,INE453D01025,2,0.00
NAGARJUNA FERTILIZERS AND CHEMICALS LTD.,INE454M01024,5000,0.66
Transrail Lighting Limited,INE454P01035,62227,451.27
Kaveri Seed Company Ltd,INE455I01029,6356,78.56
Polycab India Limited,INE455K01017,3332,231.46
Medi Assist Healthcare Services Limited,INE456Z01021,6956,35.03
BANK MAHA,INE457A01014,1351976,788.79
"Salzer Electronics Ltd.,",INE457F01013,9112,79.43
PG Electroplast Limited,INE457L01029,83073,502.96
GANESH HOUSING LIMITED,INE460C01014,7558,69.79
Star Cement Limited,INE460H01021,34210,87.35
Repro India Ltd.,INE461B01014,95000,593.75
Greenply Industries Ltd,INE461C01038,1711,5.40
HLE GLASCOAT LIMITED,INE461D01028,8128,43.06
Bayer CropScience Limited.,INE462A01022,1913,97.60
Berger Paints India Ltd,INE463A01038,2176,12.02
Anand Rathi Wealth Limited,INE463V01026,3257,96.68
"Bharat Bijlee Ltd.,",INE464A01036,1489,46.51
Bharat Forge Ltd,INE465A01025,15255,198.37
360 ONE WAM LIMITED,INE466L01038,6220,70.70
TCS LTD.,INE467B01029,53834,1598.44
3M INDIA LTD,INE470A01017,47,14.93
The New India Assurance Company Limited,INE470Y01017,105090,216.14
Blue Star Ltd,INE472A01039,6095,106.70
Linde India Limited,INE473A01011,2410,159.78
Hatsun Agro Products Ltd.,INE473B01035,486,5.11
Global Health Limited,INE474Q01031,4742,60.49
Hikal Ltd.,INE475B01022,37743,115.83
Caplin Point Laboratories Ltd.,INE475E01026,3828,81.31
CANARA BANK,INE476A01022,472116,599.48
CANFIN HOME,INE477A01020,7934,68.28
Som Distilleries & Breweries Ltd.,INE480C01038,116823,159.35
ULTRATECH CM,INE481G01011,5393,663.49
Home First Finance Company India Limited,INE481N01025,6357,77.78
General Insurance Corporation of India,INE481Y01014,59333,231.89
"Ceat Ltd.,",INE482A01020,5644,229.52
CARYSIL LIMITED,INE482D01024,3601,32.87
Central Bank of India,INE483A01010,1417455,545.95
Indo Count Industries Ltd,INE483B01026,20961,62.98
TANLA PLATFORMS LIMITED,INE483C01032,53677,357.36
INFIBEAM AVENUES LIMITED,INE483S01020,641360,114.34
VEEDOL CORPORATION LIMITED,INE484C01030,556,10.22
Precision Camshafts Limited,INE484I01029,11142,23.28
Godrej Properties Limited,INE484J01027,16086,369.28
"Century Enka Ltd.,",INE485A01015,1605,8.12
IOL CHEM PH,INE485C01029,139525,152.66
CESC LTD,INE486A01021,114543,197.06
GPT Healthcare Limited,INE486R01017,8011,12.01
Chemplast Sanmar Limited,INE488A01050,7427,26.66
"Tasty Bite Eatables Ltd.,",INE488B01017,807,80.51
AVT Natural Products Ltd.,INE488D01021,634,0.53
PSP Projects Limited,INE488V01015,3818,39.79
IIFL CAPITAL SERVICES LIMITED,INE489L01022,56092,179.68
MOIL Limited,INE490G01020,65222,240.55
City Union Bank Ltd,INE491A01021,38954,90.03
ASK Automotive Limited,INE491J01022,8058,39.90
Heubach Colorants India Limited,INE492A01029,18,0.08
TVS MOTOR L,INE494B01023,6026,204.49
Dalmia Bharat Sugar and Industries Ltd,INE495A01022,319,1.05
Suven Life Sciences Ltd.,INE495B01038,996,1.75
SANGAM INDIA,INE495C01010,4,0.01
Mrs. Bectors Food Specialities Limited,INE495P01012,6828,98.26
HPL Electric & Power Limited,INE495S01016,15933,81.14
SEAMEC LTD,INE497B01018,340,3.25
Godavari Biorefineries Limited,INE497S01012,2206,6.55
