SEBI REPORT For Trade date 06-Mar-2026


Sr.No.,Particulars,Rs. In Lakhs,
1,Scripwise Total Outstanding on the beginning of the day,384120.67,
2,Fresh Exposure taken during the day,8686.92,
3,Exposure liquidated during the day,7301.25,
4,Net scripwise outstanding at the end of the day,385506.34,


Name,ISIN,Qty Fin by all the members(No.of Shares),Amt Fin by all the members(Rs. In Lakhs)
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,100,0.91
ABB Ltd.,INE117A01022,4166,245.32
BAJ HOLD INV,INE118A01012,1333,157.11
Nuvoco Vistas Corporation Limited,INE118D01016,15533,58.59
PARK MEDI WORLD LIMITED,INE119201023,36476,70.50
Balrampur Chini Mills Ltd.,INE119A01028,6717,35.25
Carborundum Universal Ltd.,INE120A01034,5117,47.18
CHOL INV FN,INE121A01024,10597,178.03
JSW Energy Limited,INE121E01018,65641,343.39
INDUS TOWERS LIMITED,INE121J01017,38455,166.08
Amagi Media Labs Limited,INE121R01077,100,0.43
"MMTC Ltd.,",INE123F01029,180044,121.48
SBI Life Insurance Company Limited,INE123W01016,1644,30.45
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,213039,185.82
"E.I.D. Parry (India) Ltd.,",INE126A01031,9471,88.00
APOLLO PIPES LIMITED,INE126J01016,2251,8.37
HDFC Asset Management Company Limited,INE127D01025,11487,319.11
Goodluck India Limited,INE127I01024,7443,83.49
K.P. Energy Limited,INE127T01021,35685,127.62
Eveready Industries India Ltd.,INE128A01029,19750,70.90
Five-Star Business Finance Ltd.,INE128S01021,35658,181.09
Archean Chemical Industries Limited,INE128X01021,4524,28.02
GAIL INDIA,INE129A01019,410645,716.02
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,31976,34.45
Fujiyama Power Systems Limited,INE12UR01024,813,1.68
Gujarat Mineral Development Corpora,INE131A01031,158723,798.07
Relaxo Footwears Ltd.,INE131B01039,14329,62.12
Aurionpro Solutions Ltd.,INE132H01018,6256,65.23
Akzo Nobel India Limited,INE133A01011,1730,55.53
TILAKNAG IND,INE133E01013,43666,204.48
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,867,0.80
Power Finance Corporation Ltd,INE134E01011,224967,917.81
Cyient Limited,INE136B01020,22067,259.97
Neogen Chemicals Limited,INE136S01016,3158,43.92
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,58923,636.38
"National Aluminium Co. Ltd.,",INE139A01034,179402,629.84
UCAL LIMITED,INE139B01016,450,0.58
FUSION FINANCE LIMITED,INE139R01012,24206,46.97
Saatvik Green Energy Limited,INE13B501022,2773,11.45
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,80148,548.59
Sula Vineyards Limited,INE142Q01026,58597,148.00
Orient Electric Limited,INE142Z01019,4921,9.87
OSWAL CHEMIC,INE143A01010,2799,0.92
20 Microns Limited,INE144J01027,5478,12.05
Tarsons Products Limited,INE144Z01023,253718,952.97
Kirloskar Oil Engines Limited,INE146L01010,3247,38.69
SOUTH PETRO,INE147A01011,99085,85.94
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,109,1.18
Tamilnadu Petroproducts Ltd,INE148A01019,2222,2.45
Sammaan Capital Limited,INE148I01020,489740,729.51
Delhivery Limited,INE148O01028,26198,116.86
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2393,44.69
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,95114,208.65
NIBE LIMITED,INE149O01018,300,3.10
Aditya Birla Lifestyle Brands Limited,INE14LE01019,218104,282.86
VIDYA WIRES LIMITED,INE14UN01029,2042,1.04
"Alkyl Amines Chemicals Ltd.,",INE150B01039,3094,59.19
LUX Industries Limited,INE150G01020,3206,37.56
TATA COMM,INE151A01013,10016,173.53
Shaily Engineering Plastics Ltd.,INE151G01028,11098,254.07
Thermax Ltd.,INE152A01029,3284,106.68
Triveni Turbine Limited,INE152M01016,24897,141.08
MAHANAG TELE,INE153A01019,185954,70.96
BLS International Services Ltd,INE153T01027,97721,326.22
ITC Ltd,INE154A01025,740400,2575.04
TATA MOTORS PASSENGER VEHICLES LIMITED,INE155A01022,379867,1713.03
New Delhi Television Limited,INE155G01029,180,0.15
INDO RMA SYN,INE156A01020,36004,18.26
Hero Motocorp Limited,INE158A01026,7799,433.08
EIMCO ELEC I,INE158B01016,667,14.22
GlaxoSmithkline Pharmaceuticals Ltd.,INE159A01016,1463,37.47
VIJI FINANCE LIMITED,INE159N01027,18908,0.45
Pine Labs Limited,INE15B701018,15577,30.98
Punjab National Bank,INE160A01022,1441626,1588.00
"NIIT Ltd.,",INE161A01038,55099,56.78
VIKAS LIFECARE LIMITED,INE161L01027,825,0.04
GUJAR IN PWR,INE162A01010,96881,166.76
LUMAX INDUST,INE162B01018,167,10.61
NOCIL LTD,INE163A01018,41066,81.42
BALMER LAWRI,INE164A01016,34484,71.60
Kellton Tech Solutions Ltd.,INE164B01030,140307,34.53
Jammu and Kashmir Bank Ltd.,INE168A01041,367604,416.00
Emcure Pharmaceuticals Limited,INE168P01015,500,7.42
Coromandel International Limited,INE169A01031,4107,92.62
Orkla India Limited,INE16NZ01023,5228,30.88
SATIA INDUSTRIES LIMITED,INE170E01023,3178,2.82
HGSL,INE170I01016,2828,15.66
Salasar Techno Engineering Limited,INE170V01027,163412,16.10
Federal Bank Ltd.,INE171A01029,35313,94.01
Bharat Dynamics Limited,INE171Z01026,140792,2155.00
Castrol India Ltd,INE172A01027,192704,381.60
IMAGICAAWORLD ENTERTAINMENT LIMITED,INE172N01012,98512,58.76
"Jain Irrigation Systems Ltd.,",INE175A01038,187844,86.14
BATA INDI LT,INE176A01028,17081,164.17
Havells India Limited,INE176B01034,21508,325.10
INGERSOL RND,INE177A01018,141493,5447.44
KOVAI MEDI.,INE177F01017,815,44.41
GODAWARI POWER AND ISPAT LTD.,INE177H01039,113962,297.62
CHENNAI PETR,INE178A01016,20547,192.22
Advik Capital Limited,INE178T01024,4900,0.08
Procter & Gamble Hygiene & Health Care L,INE179A01014,94,11.60
Davangere Sugar Company Limited,INE179G01029,6800,0.29
Max Financial Services Limited,INE180A01020,1535,26.99
Capri Global Capital Limited,INE180C01042,93300,177.62
PFIZER LTD.,INE182A01018,2564,129.98
MARATHON NEX,INE182D01020,539784,3451.81
FINOLEX IND,INE183A01024,57213,117.25
Everest Kanto Cylinders Ltd.,INE184H01027,18307,26.20
Diffusion Engineers Limited,INE184O01015,3209,10.96
GUJ ALKALI,INE186A01019,16793,108.15
TALBRO AUT C,INE187D01029,1919,5.85
FERT & CHEM,INE188A01015,23145,209.79
IGARASHI MOT,INE188B01013,2105,10.50
Styrenix Performance Materials Limited,INE189B01011,2520,56.69
Nelcast Limited,INE189I01024,631,0.84
GNG Electronics Limited,INE18JU01028,508,1.64
Orchid Pharma Limited,INE191A01027,3008,22.20
Welspun Corp Limited,INE191B01025,31017,261.48
PVR INOX LIMITED,INE191H01014,20305,219.09
TATA CONSUMER PRODUCTS LIMITED,INE192A01025,10466,120.12
WELSPUN LIVING LIMITED,INE192B01031,273546,389.37
GRM Overseas Ltd.,INE192H01020,134615,176.11
Avenue Supermarts Limited,INE192R01011,6812,288.67
"Bajaj Electricals Ltd.,",INE193E01025,19586,96.17
"Supreme Industries Ltd.,",INE195A01028,2914,122.46
PNC Infratech Limited,INE195J01029,49567,136.98
Marico Limited,INE196A01026,3299,25.01
"Jyoti Structures Ltd.,",INE197A01024,198786,27.23
Jindal Poly Films Ltd.,INE197D01010,5842,47.23
EURO PRATIK SALES LIMITED,INE198501012,847,2.42
PROCTER & GAMBLE HEALTH LIMITED,INE199A01012,752,41.78
Jagran Prakashan Limited,INE199G01027,2499,1.77
Tenneco Clean Air India Limited,INE19RI01016,16553,93.41
GK ENERGY LIMITED,INE1AG301022,3497,4.67
Advance Agrolife Limited,INE1B0W01010,35351,46.43
SHRINGAR HOUSE OF MANGALSUTRA LIMITED,INE1B3L01017,263606,643.39
Shreeji Shipping Global Limited,INE1B6101010,9172,37.21
Emmvee Photovoltaic Power Limited,INE1C6T01020,41689,84.11
Jinkushal Industries Limited,INE1FF001016,5234,4.00
Siemens Energy India Limited,INE1NPP01017,9747,288.25
Raymond Realty Limited,INE1SY401010,11882,64.37
Tata Motors Limited,INE1TAE01010,91845,435.86
STL Networks Limited,INE1VXE01018,23558,5.58
GE Vernova T&D India Limited,INE200A01026,6501,207.09
Varun Beverages Limited,INE200M01039,148013,726.50
"Manali Petrochemicals Ltd.,",INE201A01024,4207,2.95
EXPLEO SOLUTIONS LIMITED,INE201K01015,227,2.24
G R Infraprojects Limited,INE201P01022,2142,24.35
Piramal Finance Limited,INE202B01038,3662,65.27
Indian Renewable Energy Development Agency Limited,INE202E01016,665173,971.72
Kernex Microsystems (India) Ltd.,INE202H01019,5376,63.61
AstraZeneca Pharma India Ltd.,INE203A01020,224,19.87
Indraprashta  Gas Ltd.,INE203G01027,106689,193.87
IG Petrochemicals Ltd,INE204A01010,203,0.86
Agarwal Industrial Corporation Limited,INE204E01012,680,6.48
Vedanta Limited,INE205A01025,283380,1727.62
"Elecon Engineering Co.Ltd.,",INE205B01031,53377,277.03
Poly Medicure Ltd,INE205C01021,11661,196.89
Authum Investment & Infrastructure Limit,INE206F01022,7983,46.75
RAVINDRA ENERGY LIMITED,INE206N01018,35253,52.44
Ram Ratna Wires Ltd.,INE207E01023,248,0.76
ASHOK LEYLND,INE208A01029,221954,409.32
Aegis Logistics Ltd.,INE208C01025,43107,329.37
SUNDROP BRANDS LIMITED,INE209A01019,5,0.03
RICO Auto Industries Ltd.,INE209B01025,51449,64.90
JUPITER WAGONS LIMITED,INE209L01016,146362,498.62
"Phoenix Mills Ltd.,",INE211B01039,1465,24.44
Power Mech Projects Limited,INE211R01019,6775,180.03
AIA Engineering Ltd.,INE212H01026,579,22.55
S.P. Apparels Limited,INE212I01016,627,5.32
Fractal Analytics Limited,INE212S01015,5,0.04
Oil And Natural Gas Corporation Ltd,INE213A01029,247104,677.38
"Banco Products (India) Ltd.,",INE213C01025,20891,155.66
LTIMindtree Limited,INE214T01019,4027,213.77
MAHINDRA EPC IRRIGATION LIMITED,INE215D01010,97,0.14
"Britannia Industries Ltd.,",INE216A01030,1390,82.64
AAVAS Financiers Limited,INE216P01012,7247,118.71
Zuari Industries Limited,INE217A01012,2853,9.33
Kajaria Ceramics Ltd,INE217B01036,7924,103.46
Shriram Properties Limited,INE217L01019,50154,51.90
Canara Robeco Asset Management Company Limited,INE218I01013,27281,69.91
R M DRIP AND SPRINKLERS SYSTEMS LIMITED,INE219Y01026,192682,218.37
KALPATARU PROJECTS INTERNATIONAL LIMITED,INE220B01022,4769,58.09
JSL,INE220G01021,10828,81.36
Credo Brands Marketing Limited,INE220Q01020,5725,7.41
Sharat Industries Ltd.,INE220Z01013,1467788,2137.93
DYNAMATIC TE,INE221B01012,254,23.50
GTL Infrastructure Limited,INE221H01019,11481,0.14
Sharda Cropchem Limited,INE221J01015,5529,52.96
Greaves Cotton Ltd.,INE224A01026,93804,188.95
FERMENTA BIOTECH LIMITED,INE225B01021,25,0.09
SYMP COM SYS,INE225D01027,13918,128.14
"Voltas Ltd.,",INE226A01021,10124,151.30
M M FORGINGS,INE227C01017,1104,5.21
Kalpataru Limited,INE227J01012,267,0.92
Clean Science and Technology Limited,INE227W01023,14519,141.25
Usha Martin Ltd.,INE228A01035,24156,86.65
Onward Technologies Ltd.,INE229A01017,240,0.68
Sagar Cements Ltd,INE229C01021,18216,47.73
Nitin Spinners Ltd.,INE229H01012,3404,13.22
EIH Ltd,INE230A01023,33000,122.53
Rama Steel Tubes Limited,INE230R01035,214563,26.85
Sasken Technologies Limited,INE231F01020,1995,27.65
"Shree Digvijay Cement Co. Ltd.,",INE232A01011,8514,7.86
Sun Pharma Advanced Research Company Ltd,INE232I01014,34296,47.81
Godrej Industries Ltd.,INE233A01035,4614,51.67
BLUE DART EX,INE233B01017,1681,106.49
NOVARTIS IND,INE234A01025,10068,97.90
"Finolex Cables Ltd.,",INE235A01022,20775,198.47
HCL Infosystems Ltd,INE236A01020,3000,0.41
ELLENBARRIE INDUSTRIAL GASES LIMITED,INE236E01022,19094,94.78
TVS Electronics Ltd.,INE236G01019,1,0.01
Kotak Mahindra Bank Ltd.,INE237A01036,75727,321.26
AXIS Bank Ltd.,INE238A01034,16253,217.19
NESTLE LTD,INE239A01024,10024,124.60
GOLDE LAMINA,INE239C01020,323,6.31
OM INFRA LIMITED,INE239D01028,296,0.35
INDIAN OIL C,INE242A01010,305162,507.90
Anant Raj Limited,INE242C01024,922692,5533.07
PATEL ENGINR,INE244B01030,328099,105.17
Uniparts India Limited,INE244O01017,3258,15.20
Tata Power Co. Ltd,INE245A01021,273196,1062.03
Ramco Systems Ltd,INE246B01019,2977,15.79
Gujarat State Petronet Ltd.,INE246F01010,12671,41.21
Jindal Worldwide Ltd.,INE247D01039,34893,14.18
Speciality Restaurants Limited,INE247M01014,1,0.00
ITI LIMITED,INE248A01017,40584,130.27
Mazagon Dock Shipbuilders Limited,INE249Z01020,109322,3006.70
Kirloskar Industries Ltd,INE250A01039,711,26.24
D-Link (India) Ltd,INE250K01012,13139,65.14
Zen Technologies Ltd.,INE251B01027,36033,647.47
"Hindustan Foods Ltd.,",INE254N01026,1995,11.01
EPL LIMITED,INE255A01020,28341,63.15
GULSHAN POLY,INE255D01024,1919,3.74
MSTC Limited,INE255X01014,22616,114.23
ZEE ENTER,INE256A01028,2098535,2300.91
Triveni Engineering & Industries Ltd,INE256C01024,9922,41.73
Dynemic Products Ltd.,INE256H01015,72,0.23
"Bharat Heavy Electricals Ltd.,",INE257A01026,274867,741.37
BEML LTD,INE258A01024,37409,728.14
FDC Ltd.,INE258B01022,8928,39.72
SUMITOMO CHEMICAL INDIA LIMITED,INE258G01013,9089,47.02
"Colgate-Palmolive (India) Ltd.,",INE259A01022,7249,167.18
Godfrey Phillips India Ltd.,INE260B01028,36886,951.25
OLECTRA GREENTECH LIMITED,INE260D01016,49849,641.83
Dhabriya Polywood Limited,INE260R01016,4400,17.17
Persistent Systems Limited,INE262H01021,12936,716.83
BHARAT ELECT,INE263A01024,525058,2138.90
Keystone Realtors Limited,INE263M01029,840,3.86
Capacit'e Infraprojects Limited,INE264T01014,16058,47.63
"Grauer & Weil (India) Ltd.,",INE266D01021,43164,36.56
APTECH LTD,INE266F01018,390,0.38
D P ABHUSHAN LIMITED,INE266Y01019,125,2.00
"Hindustan Zinc Ltd.,",INE267A01025,334433,2109.20
SONAT SOFTWR,INE269A01021,53080,197.60
LMW Limited,INE269B01029,59,9.85
ALOK INDUSTR,INE270A01029,1055940,196.56
Vishnu Chemicals Limited,INE270I01022,4622,24.26
Maharashtra Seamless Ltd.,INE271B01025,21490,148.78
DLF LIMITED,INE271C01023,125610,888.18
WENDT INDIA,INE274C01019,996,84.53
WESTLIFE FOODWORLD LIMITED,INE274F01020,2479,15.34
Oil India Limited,INE274J01014,95942,473.08
Shankara Building Products Limited,INE274V01019,667,0.94
AJAX Engineering Limited,INE274Y01021,4117,24.65
HUHTAMAKI INDIA LIMITED,INE275B01026,9010,20.27
GARWARE TECHNICAL FIBRES LIMITED,INE276A01018,1817,13.33
"EIH Associated Hotels Ltd.,",INE276C01014,10,0.04
ASIAN ENERGY SERVICES LTD,INE276G01015,8034,26.50
Swaraj Engines Ltd.,INE277A01016,2421,95.87
Punjab Chemicals and Crop Protection Ltd,INE277B01014,1820,25.83
Sandhar Technologies Limited,INE278H01035,14849,84.95
Navkar Corporation Limited,INE278M01019,10390,10.79
Campus Activewear Limited,INE278Y01022,10585,34.98
"Universal Cables Ltd.,",INE279A01012,659,5.22
Titan Company Limited,INE280A01028,6883,284.22
Lloyds Metals and Energy Limited,INE281B01032,65435,814.05
Royal Orchid Hotels Ltd,INE283H01019,323,1.63
ESAB INDIA,INE284A01012,108,5.71
TGV SRAAC Limited,INE284B01028,300,0.26
DAM Capital Advisors Limited,INE284H01025,25359,54.77
S.J.S. Enterprises Limited,INE284S01014,4035,67.55
ELGI EQUIP,INE285A01027,13044,71.89
SPICEJET LTD,INE285B01017,28099315,4455.26
SIS LIMITED,INE285J01028,1231,4.84
Techno Electric & Engineering Company Limited,INE285K01026,29253,388.92
"Subros Ltd.,",INE287B01021,11267,108.52
MIC Electronics Limited,INE287C01037,37203,21.76
"Maharashtra Scooters Ltd.,",INE288A01013,506,63.71
Deepak Nitrite Limited,INE288B01029,9959,179.18
GIC HOUSI FI,INE289B01019,4554,8.98
Advent Hotels International Limited,INE28GN01010,447,0.92
"Nahar Spinning Mills Ltd.,",INE290A01027,245,0.46
CarTrade Tech Limited,INE290S01011,9248,192.53
GARWARE HI-TECH FILMS LIMITED,INE291A01017,4266,150.95
KDDL Ltd,INE291D01011,536,14.74
HBL ENGINEERING LIMITED,INE292B01021,174916,1431.39
SML Mahindra Limited,INE294B01019,1764,73.36
The Anup Engineering Ltd,INE294Z01018,2688,62.93
NACL Industries Limited,INE295D01020,100,0.14
Butterfly Gandhimathi Appliances Limited,INE295F01017,100,0.65
BAJAJ AUTO F,INE296A01032,106390,1060.44
Muthoot Capital Services Ltd.,INE296G01013,1200,3.06
GALLANTT ISPAT LIMITED,INE297H01019,24657,144.14
CUMMINS INDI,INE298A01020,2033,90.56
Shree Precoated Steels Ltd.,INE298G01035,34608,62.08
NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,INE298J01013,14111,124.48
WAAREE RENEWABLE TECHNOLOGIES LIMITED,INE299N01021,41515,441.65
Crompton Greaves Consumer Electricals Limited,INE299U01018,120177,342.31
SKF INDIA (INDUSTRIAL) LIMITED,INE2J8701016,52,1.35
RAYMOND LTD,INE301A01014,29372,168.82
National Securities Depository Limited,INE301O01023,1278356,13710.69
Exide Industries Ltd.,INE302A01020,145002,539.70
RIR POWER ELECTRONICS LIMITED,INE302D01024,1487,3.12
Kalyan Jewellers India Limited,INE303R01014,166636,744.11
MUKAND,INE304A01026,2840,4.41
BlueStone Jewellery and Lifestyle Limited,INE304W01038,10233,47.68
TOURISM FINA,INE305A01023,8633680,5702.22
Panama Petrochem Ltd.,INE305C01029,27,0.11
Bajaj Hindusthan Sugar Limited,INE306A01021,1149584,227.83
Quick Heal Technologies Limited,INE306L01010,10925,31.47
INTELLECT DESIGN ARENA LIMITED,INE306R01017,18432,181.38
NILKAMAL L,INE310A01015,7,0.10
Syncom Formulations (India) Ltd.,INE312C01025,40714,5.78
Gokul Agro Resources Ltd,INE314T01033,15315,27.40
Bharat Wire Ropes Limited,INE316L01019,4165,7.90
NESCO LIMITD,INE317F01035,5891,75.47
Metro Brands Limited,INE317I01021,729,7.60
Pidilite Industries Ltd.,INE318A01026,5329,80.20
The Byke Hospitality    Ltd,INE319B01014,1000,0.59
Centum Electronics Ltd,INE320B01020,465,11.70
RITES Limited,INE320J01015,124504,323.09
AG VENTURES LIMITED,INE321D01016,0,0.00
DOMS Industries Limited,INE321T01012,1913,49.19
GILLETTE IND,INE322A01010,1490,145.85
BOSCH LTD,INE323A01026,365,133.29
"Indian Hume Pipe Co. Ltd.,",INE323C01030,1629,7.92
Puravankara Limited,INE323I01011,41719,114.34
SOMI CONVEYOR BELTINGS LIMITED,INE323J01019,200,0.26
Jindal Saw Ltd.,INE324A01032,150360,308.94
LG Electronics India Limited,INE324D01010,13192,209.67
RPP INFRA PROJECTS LIMITED,INE324L01013,104,0.10
Sarveshwar Foods Limited,INE324X01026,2626,0.14
TIMKEM LT,INE325A01013,758,23.16
Dollar Industries Limited,INE325C01035,674,2.49
Sindhu Trade Links Limited,INE325D01025,2765,0.81
Lupin Ltd,INE326A01037,4179,91.14
Happy Forgings Limited,INE330T01021,2242,26.84
The Ramco Cements Limited,INE331A01037,2786,30.84
"Thomas Cook (India) Ltd.,",INE332A01027,47480,70.51
Indo Tech Transformers Limited,INE332H01014,21,0.27
STERLING TOO,INE334A01023,1963,6.74
SUR.ROSH LTD,INE335A01020,32112,89.81
Coffee Day Enterprises Limited,INE335K01011,5212,1.63
Indian Railway Catering & Tourism Corporation Ltd,INE335Y01020,136977,917.00
L.g.Balkrishnan & Bros. Ltd.,INE337A01034,805,15.31
Indo Thai Securities Limited,INE337M01021,70,0.18
"Thirumalai Chemicals Ltd.,",INE338A01024,10577,29.67
Bodal Chemicals Ltd,INE338D01028,21961,16.91
Kilburn Engineering Ltd,INE338F01015,17525,89.50
Concord Biotech Limited,INE338H01029,3672,50.34
Motilal Oswal Financial Services Limited,INE338I01027,40258,344.08
BIRLA CORPOR,INE340A01012,8529,102.55
Dhunseri Tea & Industries Ltd,INE341R01014,11,0.03
NIIT Learning Systems Limited,INE342G01023,773,2.65
ZF Commercial Vehicle Control Systems India Limited,INE342J01019,45,6.74
Bharti Hexacom Limited,INE343G01021,4186,74.14
SOLAR IND,INE343H01029,6127,836.03
InfoBeans Technologies Limited,INE344S01016,26068,52.64
HIND.OIL EXP,INE345A01011,56738,92.86
CAPITAL INDIA FINANCE LIMITED,INE345H01024,4000,1.40
ICICI Prudential Asset Management Company Limited,INE346A01027,1726,52.58
Apex Frozen Foods Limited,INE346W01013,10706,45.62
MANGALAM CEM,INE347A01017,6789,56.67
PETRONET LNG,INE347G01014,33671,104.86
Ashapura Minechem Ltd,INE348A01023,135401,833.40
CENTURYPLY,INE348B01021,1994,14.67
MAS Financial Services Limited,INE348L01012,1072,3.53
NRB Bearings Ltd.,INE349A01021,4439,12.23
AVADH SUGAR & ENERGY LIMITED,INE349W01017,4226,16.62
IDEAFORGE TECHNOLOGY LIMITED,INE349Y01013,29748,146.61
Optiemus Infracom Limited,INE350C01017,11115,63.97
B L Kashyap and Sons Ltd,INE350H01032,1902,1.07
"Unichem Laboratories Ltd.,",INE351A01035,520,2.97
Jaiprakash Hydro-Power Ltd.,INE351F01018,2153295,399.90
India Tourism Development Corporati,INE353K01014,5452,33.89
Bhageria Industries Limited,INE354C01027,234,0.43
Somany Ceramics Limited,INE355A01028,1877,7.66
Mphasis Limited,INE356A01018,4346,112.95
Systematix Corporate Services Ltd.,INE356B01024,46433,74.31
ABBOTT INDIA LTD,INE358A01014,431,126.92
Divi's Laboratories Ltd.,INE361B01024,1594,130.57
"Jay Shree Tea & Industries Ltd.,",INE364A01020,19,0.02
Adani Green Energy Limited,INE364U01010,82776,870.08
DATAM GLOB,INE365B01017,7404,63.98
Ashiana Housing Limited,INE365D01021,794,2.71
Dwarikesh Sugar Industries Ltd.,INE366A01041,31015,18.61
VRL Logistics Limited,INE366I01010,9947,28.68
Prime Focus Limited,INE367G01038,5040,11.99
"Excell Industries Ltd.,",INE369A01029,1232,14.00
Graphite India Ltd.,INE371A01025,64357,420.64
Amber Enterprises India Limited,INE371P01015,5228,401.14
APAR INDUS,INE372A01015,841,77.11
"Precision Wires India ltd.,",INE372C01037,7310,18.46
BASF INDIA,INE373A01013,29585,1088.57
Blue Cloud Softech Solutions Limited,INE373T01047,499620,110.58
BMW INDUSTRIES LIMITED,INE374E01021,50,0.02
BIOCON LTD.,INE376G01013,58468,230.04
Waaree Energies Limited,INE377N01017,55182,1701.06
Bajaj Housing Finance Limited,INE377Y01014,882698,907.76
ITC Hotels Limited,INE379A01028,380412,782.43
UNITED FOODBRANDS LIMITED,INE382M01027,1685,6.17
Garden Reach Shipbuilders & Engineers Limited,INE382Z01011,49513,1206.22
INDIA CEMENT,INE383A01012,4044,17.03
RANE HOLDIN,INE384A01010,29,0.42
YUKEN INDIA,INE384C01016,95,1.34
SARDA ENMIN,INE385C01021,40129,218.13
SG MART LIMITED,INE385F01024,5140,22.86
Dishman Carbogen Amcis Limited,INE385W01011,9595,17.24
VESUVIUSINDA,INE386A01023,5123,27.24
Astra Microwave Products Ltd.,INE386C01029,103931,585.76
"Shivalik Bimetal Controls Ltd.,",INE386D01027,2234,11.71
Sundram Fasteners Ltd.,INE387A01021,3053,29.87
"Ganesh Benzoplast Ltd.,",INE388A01029,1451,1.78
FSN E-Commerce Ventures Limited,INE388Y01029,21795,55.04
KEC International Ltd.,INE389H01022,99991,741.55
GPT Infraprojects limited,INE390G01014,152,0.19
Kamdhenu Limited,INE390H01020,45177,13.03
TRF Ltd,INE391D01019,15,0.05
JTL INDUSTRIES LIMITED,INE391J01032,96532,83.33
VISAKA IND L,INE392A01021,1376,0.90
Prataap Snacks Limited,INE393P01035,9548,100.02
TVS Supply Chain Solutions Limited,INE395N01027,26128,41.10
Bharti Airtel  Ltd.,INE397D01024,39703,801.86
VENKYS INDIA,INE398A01010,5633,85.43
Syngene International Limited,INE398R01022,17370,89.51
Suprajit Engineering Ltd.,INE399C01030,1846,8.59
ramkrishna forgings Ltd.,INE399G01023,36012,221.96
RattanIndia Power Limited,INE399K01017,665986,81.66
ADANI TOTAL GAS LIMITED,INE399L01023,80824,509.05
Kewal Kiran Clothing Ltd.,INE401H01017,2137,12.18
Aditya Birla Sun Life AMC Limited,INE404A01024,10347,88.46
Lincoln Pharmaceuticals ltd.,INE405C01035,1404,8.26
UNO Minda Limited,INE405E01023,12167,145.01
Aurobindo Pharma Ltd.,INE406A01037,7135,86.61
Eris Lifesciences Limited,INE406M01024,2341,37.78
Swelect Energy Systems Limited,INE409B01013,299,2.58
"Vinati Organics Ltd.,",INE410B01037,1940,35.12
Narayana Hrudayalaya Limited,INE410P01011,6888,127.71
SKM EGG PROD,INE411D01023,9257,16.53
R Systems International Limited,INE411H01032,14594,61.77
Bajaj Healthcare Limited,INE411U01027,6871,30.89
BCL INDUSTRIES LIMITED,INE412G01024,24209,10.36
Bigbloc Construction Limited,INE412U01025,500,0.38
MADRAS FERTI,INE414A01015,1027,1.06
BHAGIR CHE I,INE414D01027,405544,1021.50
MUTHOOT FINANCE LIMITED,INE414G01012,28104,1023.36
AGI GREENPAC LIMITED,INE415A01038,11840,94.24
Bharat Seats Ltd,INE415D01024,1367,2.74
Rail Vikas Nigam Limited,INE415G01027,566140,2033.44
Kiri Dyes and Chemicals Limited,INE415I01015,57987,338.76
Bliss GVS Pharma Limited,INE416D01022,8144,14.92
Dynacons Systems & Solutions Ltd.,INE417B01040,3851,40.85
Pilani Investment And Industries Corporation Limited,INE417C01014,50,1.66
PB Fintech Limited,INE417T01026,25539,425.34
Allcargo Logistics Ltd,INE418H01029,261001,24.51
Nazara Technologies Limited,INE418L01047,3515899,9994.96
Chaman Lal Setia Exports Ltd.,INE419D01026,590,1.70
T D Power Systems Ltd,INE419M01027,14581,114.40
Happiest Minds Technologies Limited,INE419U01012,47313,244.40
Arihant Capital Markets Ltd.,INE420B01036,5579,5.75
PAISALO DIGITAL LIMITED,INE420C01059,265424,94.47
TVS SRICHAKR,INE421C01016,102,4.65
CCL Products (India) Ltd.,INE421D01022,3104,32.29
ADANI ENTER,INE423A01024,36235,831.34
SBFC Finance Limited,INE423Y01016,68248,71.71
SUN TV NETWORK LIMITED,INE424H01027,1977,12.22
BRIGHTCOM GROUP LIMITED,INE425B01027,0,0.00
RPSG VENTURES LIMITED,INE425Y01011,5040,44.08
Alembic  Ltd,INE426A01027,19840,21.91
"Goa Carbon Ltd.,",INE426D01013,285,1.55
Chalet Hotels Limited,INE427F01016,6115,55.70
Suryoday Small Finance Bank Limited,INE428Q01011,18608,25.82
Nephrocare Health Services Limited,INE428V01029,2005,11.84
"Safari Industries (India) Ltd.,",INE429E01023,634,12.73
Consolidated Construction Consortium Ltd,INE429I01024,10000,1.80
Vishwaraj Sugar Industries Limited,INE430N01022,2900,0.44
ANDHRA PAPER LIMITED,INE435A01051,5670,4.39
