SEBI REPORT For Trade date 07-May-2026


Sr.No.,Particulars,Rs. In Lakhs,
KFin Technologies Limited,INE138Y01010,77866,797.71
"National Aluminium Co. Ltd.,",INE139A01034,181713,708.33
UCAL LIMITED,INE139B01016,0,0.00
FUSION FINANCE LIMITED,INE139R01012,21044,41.30
Saatvik Green Energy Limited,INE13B501022,3172,14.24
Texmo Pipes and Products Limited,INE141K01013,108,0.05
Tata Technologies Limited,INE142M01025,84051,558.81
Sula Vineyards Limited,INE142Q01026,58780,139.08
Orient Electric Limited,INE142Z01019,10402,18.41
OSWAL CHEMIC,INE143A01010,4400,1.21
20 Microns Limited,INE144J01027,3760,8.55
Tarsons Products Limited,INE144Z01023,255176,955.72
Kirloskar Oil Engines Limited,INE146L01010,6095,93.88
SOUTH PETRO,INE147A01011,113025,93.52
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,92,1.17
Tamilnadu Petroproducts Ltd,INE148A01019,8578,8.19
Sammaan Capital Limited,INE148I01020,1112054,1622.53
Delhivery Limited,INE148O01028,42113,193.64
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,3578,58.42
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,92780,197.65
NIBE LIMITED,INE149O01018,442,4.52
Aditya Birla Lifestyle Brands Limited,INE14LE01019,203734,259.34
VIDYA WIRES LIMITED,INE14UN01029,28543,25.58
"Alkyl Amines Chemicals Ltd.,",INE150B01039,3268,62.96
LUX Industries Limited,INE150G01020,1404,20.53
TATA COMM,INE151A01013,11219,189.29
Shaily Engineering Plastics Ltd.,INE151G01028,12792,279.09
Thermax Ltd.,INE152A01029,3878,156.98
Triveni Turbine Limited,INE152M01016,28665,165.93
MAHANAG TELE,INE153A01019,177325,66.42
BLS International Services Ltd,INE153T01027,95684,313.76
ITC Ltd,INE154A01025,918889,3030.91
TATA MOTORS PASSENGER VEHICLES LIMITED,INE155A01022,476933,1887.84
New Delhi Television Limited,INE155G01029,1502,1.24
INDO RMA SYN,INE156A01020,6500,4.14
Hero Motocorp Limited,INE158A01026,13369,716.23
EIMCO ELEC I,INE158B01016,416,8.10
GlaxoSmithkline Pharmaceuticals Ltd.,INE159A01016,1435,36.23
Pine Labs Limited,INE15B701018,18055,36.29
Punjab National Bank,INE160A01022,1916695,2107.89
"NIIT Ltd.,",INE161A01038,69922,59.36
GUJAR IN PWR,INE162A01010,97820,168.25
LUMAX INDUST,INE162B01018,294,16.81
NOCIL LTD,INE163A01018,23477,49.90
BALMER LAWRI,INE164A01016,29105,58.10
Kellton Tech Solutions Ltd.,INE164B01030,138796,32.38
Jammu and Kashmir Bank Ltd.,INE168A01041,251714,286.92
Emcure Pharmaceuticals Limited,INE168P01015,1225,20.21
Coromandel International Limited,INE169A01031,6546,138.03
Orkla India Limited,INE16NZ01023,1515,9.65
BORANA WEAVES LIMITED,INE16SF01016,148,0.50
SATIA INDUSTRIES LIMITED,INE170E01023,2649,2.18
HGSL,INE170I01016,2263,12.46
Salasar Techno Engineering Limited,INE170V01027,152472,14.93
Federal Bank Ltd.,INE171A01029,75418,213.42
Bharat Dynamics Limited,INE171Z01026,129713,1969.45
Castrol India Ltd,INE172A01027,122203,237.62
IMAGICAAWORLD ENTERTAINMENT LIMITED,INE172N01012,102568,60.31
"Jain Irrigation Systems Ltd.,",INE175A01038,97429,39.61
BATA INDI LT,INE176A01028,23480,196.73
Havells India Limited,INE176B01034,42947,583.74
INGERSOL RND,INE177A01018,377,15.91
KOVAI MEDI.,INE177F01017,533,29.51
GODAWARI POWER AND ISPAT LTD.,INE177H01039,69497,193.12
CHENNAI PETR,INE178A01016,42175,437.82
Procter & Gamble Hygiene & Health Care L,INE179A01014,204,21.85
Davangere Sugar Company Limited,INE179G01029,6800,0.29
Max Financial Services Limited,INE180A01020,1955,32.80
Capri Global Capital Limited,INE180C01042,96476,183.70
PFIZER LTD.,INE182A01018,2710,135.89
MARATHON NEX,INE182D01020,355812,2172.40
FINOLEX IND,INE183A01024,53975,106.68
Everest Kanto Cylinders Ltd.,INE184H01027,16410,21.95
Diffusion Engineers Limited,INE184O01015,3233,10.85
GUJ ALKALI,INE186A01019,10716,68.97
TALBRO AUT C,INE187D01029,2549,8.33
FERT & CHEM,INE188A01015,15163,142.15
IGARASHI MOT,INE188B01013,5188,21.88
Styrenix Performance Materials Limited,INE189B01011,2346,53.36
Nelcast Limited,INE189I01024,366,0.51
GNG Electronics Limited,INE18JU01028,4200,17.91
Orchid Pharma Limited,INE191A01027,2153,14.74
Welspun Corp Limited,INE191B01025,15068,143.83
PVR INOX LIMITED,INE191H01014,19999,211.55
TATA CONSUMER PRODUCTS LIMITED,INE192A01025,16382,189.85
WELSPUN LIVING LIMITED,INE192B01031,266890,363.64
GRM Overseas Ltd.,INE192H01020,129303,167.87
Avenue Supermarts Limited,INE192R01011,7526,335.46
"Bajaj Electricals Ltd.,",INE193E01025,149389,616.15
"Supreme Industries Ltd.,",INE195A01028,5316,210.27
PNC Infratech Limited,INE195J01029,65329,159.01
PROZONE REALTY LIMITED,INE195N01013,1255,0.78
Marico Limited,INE196A01026,6877,54.00
"Jyoti Structures Ltd.,",INE197A01024,263253,33.48
Jindal Poly Films Ltd.,INE197D01010,103,4.98
EURO PRATIK SALES LIMITED,INE198501012,313,0.90
PROCTER & GAMBLE HEALTH LIMITED,INE199A01012,510,28.43
Jagran Prakashan Limited,INE199G01027,1747,1.26
SHREE RAM TWISTEX LIMITED,INE19GK01015,429,0.21
Tenneco Clean Air India Limited,INE19RI01016,7407,41.98
GK ENERGY LIMITED,INE1AG301022,17605,21.10
Advance Agrolife Limited,INE1B0W01010,2823,3.40
SHRINGAR HOUSE OF MANGALSUTRA LIMITED,INE1B3L01017,273680,639.49
Shreeji Shipping Global Limited,INE1B6101010,12229,50.30
Om Freight Forwarders Limited,INE1BZC01019,150,0.12
Emmvee Photovoltaic Power Limited,INE1C6T01020,85183,216.87
Siemens Energy India Limited,INE1NPP01017,14271,445.42
PNGS Reva Diamond Jewellery Limited,INE1RDG01013,560,2.57
Raymond Realty Limited,INE1SY401010,33138,185.86
Tata Motors Limited,INE1TAE01010,205942,908.95
STL Networks Limited,INE1VXE01018,139934,37.82
GE Vernova T&D India Limited,INE200A01026,6213,255.16
Varun Beverages Limited,INE200M01039,159316,796.80
"Manali Petrochemicals Ltd.,",INE201A01024,4255,2.93
EXPLEO SOLUTIONS LIMITED,INE201K01015,180,1.75
G R Infraprojects Limited,INE201P01022,3263,33.33
Piramal Finance Limited,INE202B01038,6238,121.16
Indian Renewable Energy Development Agency Limited,INE202E01016,880385,1252.11
Kernex Microsystems (India) Ltd.,INE202H01019,1568,20.32
AstraZeneca Pharma India Ltd.,INE203A01020,357,30.18
Indraprashta  Gas Ltd.,INE203G01027,115978,205.41
IG Petrochemicals Ltd,INE204A01010,300,1.28
Agarwal Industrial Corporation Limited,INE204E01012,810,6.55
Vedanta Limited,INE205A01025,481035,1790.63
"Elecon Engineering Co.Ltd.,",INE205B01031,47230,244.57
Poly Medicure Ltd,INE205C01021,9792,159.63
Authum Investment & Infrastructure Limit,INE206F01022,9683,49.46
RAVINDRA ENERGY LIMITED,INE206N01018,23388,34.74
Ram Ratna Wires Ltd.,INE207E01023,618,2.37
ASHOK LEYLND,INE208A01029,632823,1085.72
Aegis Logistics Ltd.,INE208C01025,44272,319.00
SUNDROP BRANDS LIMITED,INE209A01019,100,0.68
RICO Auto Industries Ltd.,INE209B01025,41945,52.58
JUPITER WAGONS LIMITED,INE209L01016,182700,575.41
"Phoenix Mills Ltd.,",INE211B01039,2442,43.04
Power Mech Projects Limited,INE211R01019,5785,149.94
AIA Engineering Ltd.,INE212H01026,734,29.18
S.P. Apparels Limited,INE212I01016,534,4.57
Fractal Analytics Limited,INE212S01015,29493,303.74
Oil And Natural Gas Corporation Ltd,INE213A01029,205680,581.93
"Banco Products (India) Ltd.,",INE213C01025,22042,155.53
LTM LIMITED,INE214T01019,9595,451.63
MAHINDRA EPC IRRIGATION LIMITED,INE215D01010,101,0.14
MAANALU,INE215I01027,124,0.20
"Britannia Industries Ltd.,",INE216A01030,2740,159.04
AAVAS Financiers Limited,INE216P01012,5221,77.53
Zuari Industries Limited,INE217A01012,5210,15.50
Kajaria Ceramics Ltd,INE217B01036,12922,165.51
Shriram Properties Limited,INE217L01019,86004,80.82
Canara Robeco Asset Management Company Limited,INE218I01013,48052,133.67
R M DRIP AND SPRINKLERS SYSTEMS LIMITED,INE219Y01026,3770,2.52
KALPATARU PROJECTS INTERNATIONAL LIMITED,INE220B01022,3633,43.79
JSL,INE220G01021,23108,179.31
Credo Brands Marketing Limited,INE220Q01020,6259,7.26
Sharat Industries Ltd.,INE220Z01013,1710038,2504.03
DYNAMATIC TE,INE221B01012,522,57.33
GTL Infrastructure Limited,INE221H01019,45334,0.53
Sharda Cropchem Limited,INE221J01015,20663,210.29
Greaves Cotton Ltd.,INE224A01026,114511,205.86
SYMP COM SYS,INE225D01027,18848,163.23
"Voltas Ltd.,",INE226A01021,21105,301.49
M M FORGINGS,INE227C01017,1140,5.58
Kalpataru Limited,INE227J01012,298,1.03
Clean Science and Technology Limited,INE227W01023,16764,150.75
Usha Martin Ltd.,INE228A01035,29715,111.51
Onward Technologies Ltd.,INE229A01017,240,0.68
Sagar Cements Ltd,INE229C01021,14155,37.46
Nitin Spinners Ltd.,INE229H01012,655,2.41
EIH Ltd,INE230A01023,27757,100.94
Rama Steel Tubes Limited,INE230R01035,121422,13.42
Sasken Technologies Limited,INE231F01020,1218,18.00
"Shree Digvijay Cement Co. Ltd.,",INE232A01011,7960,7.28
Sun Pharma Advanced Research Company Ltd,INE232I01014,55966,82.22
Godrej Industries Ltd.,INE233A01035,4830,50.17
BLUE DART EX,INE233B01017,1343,83.92
NOVARTIS IND,INE234A01025,1602,16.49
"Finolex Cables Ltd.,",INE235A01022,21172,214.22
HCL Infosystems Ltd,INE236A01020,3000,0.41
ELLENBARRIE INDUSTRIAL GASES LIMITED,INE236E01022,19923,94.91
TVS Electronics Ltd.,INE236G01019,27,0.13
Kotak Mahindra Bank Ltd.,INE237A01036,122017,481.44
AXIS Bank Ltd.,INE238A01034,39318,505.33
NESTLE LTD,INE239A01024,10729,138.12
GOLDE LAMINA,INE239C01020,352,7.21
OM INFRA LIMITED,INE239D01028,396,0.44
INDIAN OIL C,INE242A01010,472922,720.90
Anant Raj Limited,INE242C01024,722416,4081.51
PATEL ENGINR,INE244B01030,347518,101.12
Uniparts India Limited,INE244O01017,2399,12.35
Tata Power Co. Ltd,INE245A01021,224753,946.80
Ramco Systems Ltd,INE246B01019,3319,17.15
Gujarat State Petronet Ltd.,INE246F01010,13929,42.25
Jindal Worldwide Ltd.,INE247D01039,28569,11.62
ITI LIMITED,INE248A01017,43667,139.26
Mazagon Dock Shipbuilders Limited,INE249Z01020,111373,3054.69
Shankara Buildpro Limited,INE24OJ01011,771,7.63
Kirloskar Industries Ltd,INE250A01039,1172,36.54
D-Link (India) Ltd,INE250K01012,13181,65.06
Zen Technologies Ltd.,INE251B01027,50801,897.13
"Hindustan Foods Ltd.,",INE254N01026,1575,8.92
EPL LIMITED,INE255A01020,21213,47.75
GULSHAN POLY,INE255D01024,1585,3.12
MSTC Limited,INE255X01014,17794,85.50
ZEE ENTER,INE256A01028,1724317,1892.97
Triveni Engineering & Industries Ltd,INE256C01024,16497,69.68
Dynemic Products Ltd.,INE256H01015,0,0.00
"Bharat Heavy Electricals Ltd.,",INE257A01026,169318,549.15
BEML LTD,INE258A01024,34490,667.73
FDC Ltd.,INE258B01022,7682,34.31
SUMITOMO CHEMICAL INDIA LIMITED,INE258G01013,9859,49.71
"Colgate-Palmolive (India) Ltd.,",INE259A01022,7048,157.32
Godfrey Phillips India Ltd.,INE260B01028,31061,774.29
OLECTRA GREENTECH LIMITED,INE260D01016,54567,711.67
Dhabriya Polywood Limited,INE260R01016,4400,17.17
Persistent Systems Limited,INE262H01021,16729,897.79
BHARAT ELECT,INE263A01024,863779,3668.22
Keystone Realtors Limited,INE263M01029,265,1.31
Capacit'e Infraprojects Limited,INE264T01014,18210,52.12
"Grauer & Weil (India) Ltd.,",INE266D01021,36160,29.65
APTECH LTD,INE266F01018,11566,12.36
D P ABHUSHAN LIMITED,INE266Y01019,225,2.77
"Hindustan Zinc Ltd.,",INE267A01025,246710,1567.62
SONAT SOFTWR,INE269A01021,64007,216.85
LMW Limited,INE269B01029,151,22.33
ALOK INDUSTR,INE270A01029,1213719,207.95
Vishnu Chemicals Limited,INE270I01022,3135,17.20
Maharashtra Seamless Ltd.,INE271B01025,18060,126.97
DLF LIMITED,INE271C01023,114687,778.80
WENDT INDIA,INE274C01019,906,73.97
WESTLIFE FOODWORLD LIMITED,INE274F01020,3854,21.14
Oil India Limited,INE274J01014,108159,520.31
AJAX Engineering Limited,INE274Y01021,4405,25.98
HUHTAMAKI INDIA LIMITED,INE275B01026,9887,20.44
GARWARE TECHNICAL FIBRES LIMITED,INE276A01018,1674,11.84
"EIH Associated Hotels Ltd.,",INE276C01014,12,0.04
ASIAN ENERGY SERVICES LTD,INE276G01015,7455,23.40
Swaraj Engines Ltd.,INE277A01016,2267,90.18
Punjab Chemicals and Crop Protection Ltd,INE277B01014,1457,20.07
Sandhar Technologies Limited,INE278H01035,14004,76.48
Navkar Corporation Limited,INE278M01019,17124,17.28
Campus Activewear Limited,INE278Y01022,10978,35.40
"Universal Cables Ltd.,",INE279A01012,1184,11.26
Titan Company Limited,INE280A01028,9542,412.89
Lloyds Metals and Energy Limited,INE281B01032,29987,407.20
Royal Orchid Hotels Ltd,INE283H01019,270,1.35
ESAB INDIA,INE284A01012,156,9.44
TGV SRAAC Limited,INE284B01028,16000,17.10
DAM Capital Advisors Limited,INE284H01025,19102,33.92
S.J.S. Enterprises Limited,INE284S01014,2587,43.19
ELGI EQUIP,INE285A01027,11581,64.28
SPICEJET LTD,INE285B01017,6584440,1235.86
SIS LIMITED,INE285J01028,1499,6.00
Techno Electric & Engineering Company Limited,INE285K01026,29660,399.99
"Subros Ltd.,",INE287B01021,9365,84.59
MIC Electronics Limited,INE287C01037,38710,21.98
"Maharashtra Scooters Ltd.,",INE288A01013,532,66.89
Deepak Nitrite Limited,INE288B01029,13025,208.79
Nahar Industrial Enterprises Ltd,INE289A01011,50,0.05
GIC HOUSI FI,INE289B01019,13995,21.13
Advent Hotels International Limited,INE28GN01010,2517,4.20
"Nahar Spinning Mills Ltd.,",INE290A01027,245,0.46
CarTrade Tech Limited,INE290S01011,18050,340.08
GARWARE HI-TECH FILMS LIMITED,INE291A01017,2813,108.40
KDDL Ltd,INE291D01011,372,10.14
HBL ENGINEERING LIMITED,INE292B01021,151601,1223.14
SML Mahindra Limited,INE294B01019,1601,66.30
The Anup Engineering Ltd,INE294Z01018,1572,38.73
NACL Industries Limited,INE295D01020,1050,1.80
Butterfly Gandhimathi Appliances Limited,INE295F01017,270,1.67
BAJAJ AUTO F,INE296A01032,120918,1158.93
Muthoot Capital Services Ltd.,INE296G01013,1190,3.02
GALLANTT ISPAT LIMITED,INE297H01019,25514,165.71
CUMMINS INDI,INE298A01020,1626,78.07
Shree Precoated Steels Ltd.,INE298G01035,39063,66.83
"Aries Agro Limited,",INE298I01015,500,1.94
NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,INE298J01013,12746,120.72
WAAREE RENEWABLE TECHNOLOGIES LIMITED,INE299N01021,63918,694.56
Crompton Greaves Consumer Electricals Limited,INE299U01018,93904,268.43
SKF INDIA (INDUSTRIAL) LIMITED,INE2J8701016,120,2.72
Kwality Wall’s (India) Limited,INE2KCE01013,86826,23.90
RAYMOND LTD,INE301A01014,35239,187.42
National Securities Depository Limited,INE301O01023,1497943,14881.58
Exide Industries Ltd.,INE302A01020,157831,579.27
RIR POWER ELECTRONICS LIMITED,INE302D01024,1418,2.89
Kalyan Jewellers India Limited,INE303R01014,254813,1111.29
MUKAND,INE304A01026,4227,6.15
BlueStone Jewellery and Lifestyle Limited,INE304W01038,14387,75.84
TOURISM FINA,INE305A01023,13660869,8844.28
Panama Petrochem Ltd.,INE305C01029,132,0.42
Bajaj Hindusthan Sugar Limited,INE306A01021,1213441,236.66
Quick Heal Technologies Limited,INE306L01010,10141,27.65
INTELLECT DESIGN ARENA LIMITED,INE306R01017,18156,166.09
NILKAMAL L,INE310A01015,48,0.62
Syncom Formulations (India) Ltd.,INE312C01025,34665,4.88
RAJPUTANA STAINLESS LIMITED,INE313L01016,6213,8.50
Gokul Agro Resources Ltd,INE314T01033,70233,162.77
Bharat Wire Ropes Limited,INE316L01019,3772,8.25
NESCO LIMITD,INE317F01035,5527,70.88
Metro Brands Limited,INE317I01021,1305,13.65
Pidilite Industries Ltd.,INE318A01026,11108,159.75
Centum Electronics Ltd,INE320B01020,1311,37.96
RITES Limited,INE320J01015,103089,260.12
DOMS Industries Limited,INE321T01012,3127,76.80
GILLETTE IND,INE322A01010,1106,97.32
BOSCH LTD,INE323A01026,423,157.24
"Indian Hume Pipe Co. Ltd.,",INE323C01030,2151,9.68
Puravankara Limited,INE323I01011,34460,91.01
SOMI CONVEYOR BELTINGS LIMITED,INE323J01019,100,0.13
Jindal Saw Ltd.,INE324A01032,65310,142.67
LG Electronics India Limited,INE324D01010,13857,216.54
RPP INFRA PROJECTS LIMITED,INE324L01013,0,0.00
TIMKEM LT,INE325A01013,850,27.99
Dollar Industries Limited,INE325C01035,3264,11.52
Sindhu Trade Links Limited,INE325D01025,6298,1.69
Lupin Ltd,INE326A01037,12804,303.42
Happy Forgings Limited,INE330T01021,1951,23.08
The Ramco Cements Limited,INE331A01037,3056,32.46
"Thomas Cook (India) Ltd.,",INE332A01027,63027,81.63
Indo Tech Transformers Limited,INE332H01014,36,0.65
STERLING TOO,INE334A01023,1397,4.89
SUR.ROSH LTD,INE335A01020,28400,79.55
Coffee Day Enterprises Limited,INE335K01011,23095,6.15
Indian Railway Catering & Tourism Corporation Ltd,INE335Y01020,154550,967.81
L.g.Balkrishnan & Bros. Ltd.,INE337A01034,997,18.28
Indo Thai Securities Limited,INE337M01021,2310,6.90
"Thirumalai Chemicals Ltd.,",INE338A01024,6364,15.94
Bodal Chemicals Ltd,INE338D01028,33198,24.55
Kilburn Engineering Ltd,INE338F01015,3646,18.66
Concord Biotech Limited,INE338H01029,5928,72.53
Motilal Oswal Financial Services Limited,INE338I01027,35215,297.47
BIRLA CORPOR,INE340A01012,7265,84.27
NIIT Learning Systems Limited,INE342G01023,1225,4.09
ZF Commercial Vehicle Control Systems India Limited,INE342J01019,682,100.10
Bharti Hexacom Limited,INE343G01021,6817,111.99
SOLAR IND,INE343H01029,4930,687.54
InfoBeans Technologies Limited,INE344S01016,25758,51.95
HIND.OIL EXP,INE345A01011,43129,70.32
CAPITAL INDIA FINANCE LIMITED,INE345H01024,5011,1.66
ICICI Prudential Asset Management Company Limited,INE346A01027,4186,139.00
Apex Frozen Foods Limited,INE346W01013,5767,26.67
MANGALAM CEM,INE347A01017,21025,186.78
PETRONET LNG,INE347G01014,43203,127.01
Ashapura Minechem Ltd,INE348A01023,111757,668.40
CENTURYPLY,INE348B01021,3193,22.38
MAS Financial Services Limited,INE348L01012,2004,6.85
NRB Bearings Ltd.,INE349A01021,4231,12.47
AVADH SUGAR & ENERGY LIMITED,INE349W01017,25,0.12
IDEAFORGE TECHNOLOGY LIMITED,INE349Y01013,21506,143.20
Optiemus Infracom Limited,INE350C01017,9299,51.53
B L Kashyap and Sons Ltd,INE350H01032,3543,1.92
"Unichem Laboratories Ltd.,",INE351A01035,7581,25.19
Jaiprakash Hydro-Power Ltd.,INE351F01018,2571642,487.36
India Tourism Development Corporati,INE353K01014,4937,29.87
Bhageria Industries Limited,INE354C01027,283,0.50
Somany Ceramics Limited,INE355A01028,899,4.01
Mphasis Limited,INE356A01018,6181,151.08
Systematix Corporate Services Ltd.,INE356B01024,46433,74.31
ABBOTT INDIA LTD,INE358A01014,569,158.53
Divi's Laboratories Ltd.,INE361B01024,1507,95.98
"Jay Shree Tea & Industries Ltd.,",INE364A01020,31,0.03
Adani Green Energy Limited,INE364U01010,76645,901.93
DATAM GLOB,INE365B01017,8453,69.87
Ashiana Housing Limited,INE365D01021,252,0.86
Dwarikesh Sugar Industries Ltd.,INE366A01041,38352,21.71
VRL Logistics Limited,INE366I01010,8737,24.01
Prime Focus Limited,INE367G01038,9812,30.57
"Excell Industries Ltd.,",INE369A01029,1372,15.24
Graphite India Ltd.,INE371A01025,72991,487.84
Amber Enterprises India Limited,INE371P01015,4195,322.70
APAR INDUS,INE372A01015,954,105.02
"Precision Wires India ltd.,",INE372C01037,6354,21.06
BASF INDIA,INE373A01013,29471,1082.67
Blue Cloud Softech Solutions Limited,INE373T01047,783954,157.60
BMW INDUSTRIES LIMITED,INE374E01021,50,0.02
BIOCON LTD.,INE376G01013,58876,227.39
Waaree Energies Limited,INE377N01017,68179,2244.92
Bajaj Housing Finance Limited,INE377Y01014,751656,752.77
ITC Hotels Limited,INE379A01028,409381,771.78
UNITED FOODBRANDS LIMITED,INE382M01027,1805,6.29
Garden Reach Shipbuilders & Engineers Limited,INE382Z01011,63991,1708.06
INDIA CEMENT,INE383A01012,9414,40.14
RANE HOLDIN,INE384A01010,11786,131.23
YUKEN INDIA,INE384C01016,92,1.31
SARDA ENMIN,INE385C01021,35299,198.72
SG MART LIMITED,INE385F01024,22399,119.32
Dishman Carbogen Amcis Limited,INE385W01011,42567,76.48
VESUVIUSINDA,INE386A01023,5469,28.81
Astra Microwave Products Ltd.,INE386C01029,74585,308.59
"Shivalik Bimetal Controls Ltd.,",INE386D01027,3416,20.88
Sundram Fasteners Ltd.,INE387A01021,2503,24.27
"Ganesh Benzoplast Ltd.,",INE388A01029,1850,1.96
FSN E-Commerce Ventures Limited,INE388Y01029,26140,66.89
KEC International Ltd.,INE389H01022,111146,770.27
GPT Infraprojects limited,INE390G01014,1289,1.52
Kamdhenu Limited,INE390H01020,29761,8.34
JTL INDUSTRIES LIMITED,INE391J01032,104359,93.06
VISAKA IND L,INE392A01021,1,0.00
Prataap Snacks Limited,INE393P01035,11365,115.90
TVS Supply Chain Solutions Limited,INE395N01027,20,0.03
Bharti Airtel  Ltd.,INE397D01024,75171,1434.90
VENKYS INDIA,INE398A01010,2352,37.84
Syngene International Limited,INE398R01022,32281,152.91
Suprajit Engineering Ltd.,INE399C01030,3119,14.01
ramkrishna forgings Ltd.,INE399G01023,29829,180.24
RattanIndia Power Limited,INE399K01017,703457,77.47
ADANI TOTAL GAS LIMITED,INE399L01023,99189,642.36
Kewal Kiran Clothing Ltd.,INE401H01017,1916,10.83
Aditya Birla Sun Life AMC Limited,INE404A01024,9290,88.31
Lincoln Pharmaceuticals ltd.,INE405C01035,2828,18.34
UNO Minda Limited,INE405E01023,15100,172.81
Aurobindo Pharma Ltd.,INE406A01037,5719,75.42
Eris Lifesciences Limited,INE406M01024,2427,37.39
Swelect Energy Systems Limited,INE409B01013,206,1.81
"Vinati Organics Ltd.,",INE410B01037,3786,57.68
Narayana Hrudayalaya Limited,INE410P01011,14122,255.91
VENUS REMEDS,INE411B01019,72,0.74
SKM EGG PROD,INE411D01023,8250,14.73
R Systems International Limited,INE411H01032,28913,105.15
Bajaj Healthcare Limited,INE411U01027,7739,29.85
BCL INDUSTRIES LIMITED,INE412G01024,67459,21.51
Bigbloc Construction Limited,INE412U01025,500,0.38
MADRAS FERTI,INE414A01015,27,0.03
BHAGIR CHE I,INE414D01027,406559,1024.16
MUTHOOT FINANCE LIMITED,INE414G01012,20381,735.90
AGI GREENPAC LIMITED,INE415A01038,14606,108.59
Marson's Ltd.                                     ,INE415B01044,5542,9.06
Bharat Seats Ltd,INE415D01024,1874,3.57
Rail Vikas Nigam Limited,INE415G01027,524920,1806.47
Kiri Dyes and Chemicals Limited,INE415I01015,44324,252.12
Aqylon Nexus Limited,INE416A01051,106,0.07
Bliss GVS Pharma Limited,INE416D01022,15172,37.19
Dynacons Systems & Solutions Ltd.,INE417B01040,2118,23.42
Pilani Investment And Industries Corporation Limited,INE417C01014,54,1.85
PB Fintech Limited,INE417T01026,29314,491.70
Allcargo Logistics Ltd,INE418H01029,210229,19.04
Nazara Technologies Limited,INE418L01047,3097598,8860.11
Chaman Lal Setia Exports Ltd.,INE419D01026,2068,6.02
T D Power Systems Ltd,INE419M01027,18975,180.02
Happiest Minds Technologies Limited,INE419U01012,61517,290.64
Arihant Capital Markets Ltd.,INE420B01036,14141,11.04
PAISALO DIGITAL LIMITED,INE420C01059,371301,158.99
TVS SRICHAKR,INE421C01016,76,3.21
CCL Products (India) Ltd.,INE421D01022,4282,49.18
ADANI ENTER,INE423A01024,34559,797.49
SBFC Finance Limited,INE423Y01016,56211,57.44
SUN TV NETWORK LIMITED,INE424H01027,9641,54.98
RPSG VENTURES LIMITED,INE425Y01011,4695,43.74
Alembic  Ltd,INE426A01027,37426,37.08
"Goa Carbon Ltd.,",INE426D01013,265,1.34
Chalet Hotels Limited,INE427F01016,5278,47.64
Suryoday Small Finance Bank Limited,INE428Q01011,21161,29.98
Nephrocare Health Services Limited,INE428V01029,2754,15.66
"Safari Industries (India) Ltd.,",INE429E01023,2581,40.55
Vishwaraj Sugar Industries Limited,INE430N01022,2000,0.38
ANDHRA PAPER LIMITED,INE435A01051,3000,2.32
"Texmaco Ltd.,",INE435C01024,929,1.11
Dhanuka Agritech Ltd.,INE435G01025,4428,53.70
"Apollo Hospitals Enterprises Ltd.,",INE437A01024,1912,145.59
Apollo Tyres Ltd,INE438A01022,56525,259.83
"Sika Interplant Systems Ltd.,",INE438E01032,200,1.95
Sai Silks (Kalamandir) Limited,INE438K01021,55000,72.90
ASAHI INDIA,INE439A01020,3283,29.46
Skipper Limited,INE439E01022,21611,104.94
Shanti Educational Initiatives Limited,INE440T01028,80000,160.56
Ashoka Buildcon Limited,INE442H01029,160393,267.82
Suyog Telematics Limited,INE442P01014,40,0.25
XPRO INDIA,INE445C01015,1065,10.93
"Automotive Axles Ltd.,",INE449A01011,252,5.10
Andrew Yule & Company Ltd,INE449C01025,2636,0.77
PITTI ENGINEERING LIMITED,INE450D01021,3360,32.96
Route Mobile Limited,INE450U01017,71727,534.34
Force Motors Limited,INE451A01017,4549,932.95
RAJ GLO WIR,INE451D01029,3208,13.96
Transrail Lighting Limited,INE454P01035,44747,284.85
Kaveri Seed Company Ltd,INE455I01029,7205,81.21
Polycab India Limited,INE455K01017,4923,384.58
Medi Assist Healthcare Services Limited,INE456Z01021,5767,26.78
BANK MAHA,INE457A01014,693168,476.67
"Salzer Electronics Ltd.,",INE457F01013,5167,40.25
PG Electroplast Limited,INE457L01029,101225,565.48
GANESH HOUSING LIMITED,INE460C01014,11276,85.49
Star Cement Limited,INE460H01021,38885,90.64
Greenply Industries Ltd,INE461C01038,12664,33.34
HLE GLASCOAT LIMITED,INE461D01028,11250,44.86
Bayer CropScience Limited.,INE462A01022,1283,64.45
Berger Paints India Ltd,INE463A01038,8740,41.15
Anand Rathi Wealth Limited,INE463V01026,12768,399.52
"Bharat Bijlee Ltd.,",INE464A01036,1495,44.37
Bharat Forge Ltd,INE465A01025,15711,286.80
360 ONE WAM LIMITED,INE466L01038,20801,230.84
TCS LTD.,INE467B01029,129550,3486.25
3M INDIA LTD,INE470A01017,251,85.36
The New India Assurance Company Limited,INE470Y01017,111866,211.05
Blue Star Ltd,INE472A01039,30917,568.17
Linde India Limited,INE473A01011,1349,95.57
Hatsun Agro Products Ltd.,INE473B01035,637,6.30
Kingfa Science & Technology (India) Ltd,INE473D01015,16,0.75
Global Health Limited,INE474Q01031,3553,43.56
Hikal Ltd.,INE475B01022,97561,200.92
Caplin Point Laboratories Ltd.,INE475E01026,4311,83.35
