SEBI REPORT For Trade date 09-Apr-2026


Sr.No.,Particulars,Rs. In Lakhs,
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,551,0.53
Power Finance Corporation Ltd,INE134E01011,162905,670.17
Cyient Limited,INE136B01020,22983,251.73
Neogen Chemicals Limited,INE136S01016,3115,43.29
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,53928,572.78
"National Aluminium Co. Ltd.,",INE139A01034,128834,466.12
UCAL LIMITED,INE139B01016,450,0.58
FUSION FINANCE LIMITED,INE139R01012,22042,42.65
Saatvik Green Energy Limited,INE13B501022,3808,15.66
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,84005,552.71
Sula Vineyards Limited,INE142Q01026,55797,133.17
Orient Electric Limited,INE142Z01019,8157,14.29
OSWAL CHEMIC,INE143A01010,5149,1.44
20 Microns Limited,INE144J01027,4523,9.90
Tarsons Products Limited,INE144Z01023,254106,953.54
Kirloskar Oil Engines Limited,INE146L01010,4230,54.38
SOUTH PETRO,INE147A01011,93385,78.88
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,434,5.10
Tamilnadu Petroproducts Ltd,INE148A01019,2244,2.47
Sammaan Capital Limited,INE148I01020,834856,1218.39
Delhivery Limited,INE148O01028,25334,114.01
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,7143,118.81
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,80714,170.43
NIBE LIMITED,INE149O01018,322,3.15
Aditya Birla Lifestyle Brands Limited,INE14LE01019,188890,240.45
VIDYA WIRES LIMITED,INE14UN01029,7493,4.41
"Alkyl Amines Chemicals Ltd.,",INE150B01039,3115,58.69
LUX Industries Limited,INE150G01020,2974,37.98
TATA COMM,INE151A01013,9468,162.10
Shaily Engineering Plastics Ltd.,INE151G01028,9734,221.23
Thermax Ltd.,INE152A01029,3022,102.08
Triveni Turbine Limited,INE152M01016,21002,116.26
MAHANAG TELE,INE153A01019,177339,66.54
BLS International Services Ltd,INE153T01027,79688,265.05
ITC Ltd,INE154A01025,707796,2385.68
TATA MOTORS PASSENGER VEHICLES LIMITED,INE155A01022,450490,1802.19
New Delhi Television Limited,INE155G01029,150,0.12
INDO RMA SYN,INE156A01020,25954,12.99
Hero Motocorp Limited,INE158A01026,8627,469.86
EIMCO ELEC I,INE158B01016,366,7.43
GlaxoSmithkline Pharmaceuticals Ltd.,INE159A01016,1431,36.56
Pine Labs Limited,INE15B701018,11583,22.56
Punjab National Bank,INE160A01022,1628380,1786.49
"NIIT Ltd.,",INE161A01038,57449,48.15
GUJAR IN PWR,INE162A01010,90048,153.33
LUMAX INDUST,INE162B01018,197,11.59
NOCIL LTD,INE163A01018,30351,62.51
BALMER LAWRI,INE164A01016,26865,54.04
Kellton Tech Solutions Ltd.,INE164B01030,144341,32.94
Jammu and Kashmir Bank Ltd.,INE168A01041,350086,397.42
Emcure Pharmaceuticals Limited,INE168P01015,2525,39.93
Coromandel International Limited,INE169A01031,3495,76.43
Orkla India Limited,INE16NZ01023,3359,20.66
SATIA INDUSTRIES LIMITED,INE170E01023,1453,1.37
HGSL,INE170I01016,2607,14.10
Salasar Techno Engineering Limited,INE170V01027,195443,17.86
Federal Bank Ltd.,INE171A01029,57110,153.33
Bharat Dynamics Limited,INE171Z01026,126721,1904.70
Castrol India Ltd,INE172A01027,123708,241.40
IMAGICAAWORLD ENTERTAINMENT LIMITED,INE172N01012,86198,52.36
"Jain Irrigation Systems Ltd.,",INE175A01038,126656,54.29
BATA INDI LT,INE176A01028,20716,177.18
Havells India Limited,INE176B01034,18822,279.09
INGERSOL RND,INE177A01018,141451,5445.76
KOVAI MEDI.,INE177F01017,643,35.19
GODAWARI POWER AND ISPAT LTD.,INE177H01039,75863,204.61
CHENNAI PETR,INE178A01016,28949,280.51
Procter & Gamble Hygiene & Health Care L,INE179A01014,238,25.03
Davangere Sugar Company Limited,INE179G01029,6800,0.29
Max Financial Services Limited,INE180A01020,1656,27.12
Capri Global Capital Limited,INE180C01042,76345,146.73
PFIZER LTD.,INE182A01018,2351,118.60
MARATHON NEX,INE182D01020,354790,2229.70
FINOLEX IND,INE183A01024,52384,104.54
Everest Kanto Cylinders Ltd.,INE184H01027,19949,26.93
Diffusion Engineers Limited,INE184O01015,1758,6.27
GUJ ALKALI,INE186A01019,19301,124.87
TALBRO AUT C,INE187D01029,1770,5.09
FERT & CHEM,INE188A01015,28396,254.50
IGARASHI MOT,INE188B01013,1683,8.71
Styrenix Performance Materials Limited,INE189B01011,2403,52.49
Nelcast Limited,INE189I01024,365,0.49
GNG Electronics Limited,INE18JU01028,1254,4.73
Orchid Pharma Limited,INE191A01027,2177,14.87
Welspun Corp Limited,INE191B01025,17424,149.26
PVR INOX LIMITED,INE191H01014,25553,267.47
TATA CONSUMER PRODUCTS LIMITED,INE192A01025,11000,124.48
WELSPUN LIVING LIMITED,INE192B01031,233042,326.78
GRM Overseas Ltd.,INE192H01020,110324,136.87
Avenue Supermarts Limited,INE192R01011,5384,235.31
"Bajaj Electricals Ltd.,",INE193E01025,16371,79.23
"Supreme Industries Ltd.,",INE195A01028,3867,157.49
PNC Infratech Limited,INE195J01029,51235,131.22
Marico Limited,INE196A01026,6475,48.96
"Jyoti Structures Ltd.,",INE197A01024,217525,26.39
Jindal Poly Films Ltd.,INE197D01010,2728,24.84
EURO PRATIK SALES LIMITED,INE198501012,654,1.86
PROCTER & GAMBLE HEALTH LIMITED,INE199A01012,554,30.76
Jagran Prakashan Limited,INE199G01027,2920,1.97
SHREE RAM TWISTEX LIMITED,INE19GK01015,296,0.13
Tenneco Clean Air India Limited,INE19RI01016,8426,46.19
GK ENERGY LIMITED,INE1AG301022,9809,10.64
Advance Agrolife Limited,INE1B0W01010,1653,2.03
SHRINGAR HOUSE OF MANGALSUTRA LIMITED,INE1B3L01017,266165,645.96
Shreeji Shipping Global Limited,INE1B6101010,15297,58.50
Emmvee Photovoltaic Power Limited,INE1C6T01020,58124,124.52
Jinkushal Industries Limited,INE1FF001016,10233,6.58
Siemens Energy India Limited,INE1NPP01017,12733,369.50
Raymond Realty Limited,INE1SY401010,11506,58.90
Tata Motors Limited,INE1TAE01010,187504,830.26
STL Networks Limited,INE1VXE01018,31569,6.70
GE Vernova T&D India Limited,INE200A01026,10157,346.49
Varun Beverages Limited,INE200M01039,148155,686.00
"Manali Petrochemicals Ltd.,",INE201A01024,4255,2.95
EXPLEO SOLUTIONS LIMITED,INE201K01015,210,2.05
G R Infraprojects Limited,INE201P01022,4597,45.29
Piramal Finance Limited,INE202B01038,1784,31.18
Indian Renewable Energy Development Agency Limited,INE202E01016,661808,925.79
Kernex Microsystems (India) Ltd.,INE202H01019,4923,54.91
AstraZeneca Pharma India Ltd.,INE203A01020,218,18.44
Indraprashta  Gas Ltd.,INE203G01027,100758,178.62
IG Petrochemicals Ltd,INE204A01010,1275,4.60
Agarwal Industrial Corporation Limited,INE204E01012,730,6.09
Vedanta Limited,INE205A01025,429519,2815.08
"Elecon Engineering Co.Ltd.,",INE205B01031,53662,267.46
Poly Medicure Ltd,INE205C01021,15648,246.17
Authum Investment & Infrastructure Limit,INE206F01022,10319,51.67
RAVINDRA ENERGY LIMITED,INE206N01018,22453,33.32
Ram Ratna Wires Ltd.,INE207E01023,48,0.15
ASHOK LEYLND,INE208A01029,298349,516.62
Aegis Logistics Ltd.,INE208C01025,49169,354.84
RICO Auto Industries Ltd.,INE209B01025,44060,54.50
JUPITER WAGONS LIMITED,INE209L01016,164053,524.16
"Phoenix Mills Ltd.,",INE211B01039,1901,31.59
Power Mech Projects Limited,INE211R01019,6598,169.25
AIA Engineering Ltd.,INE212H01026,664,25.21
S.P. Apparels Limited,INE212I01016,573,4.89
Fractal Analytics Limited,INE212S01015,1488,11.99
Oil And Natural Gas Corporation Ltd,INE213A01029,226712,626.44
"Banco Products (India) Ltd.,",INE213C01025,22094,156.58
LTIMindtree Limited,INE214T01019,4067,209.48
MAHINDRA EPC IRRIGATION LIMITED,INE215D01010,97,0.14
"Britannia Industries Ltd.,",INE216A01030,1589,91.60
AAVAS Financiers Limited,INE216P01012,7078,105.28
Zuari Industries Limited,INE217A01012,2260,7.67
Kajaria Ceramics Ltd,INE217B01036,5632,78.22
Shriram Properties Limited,INE217L01019,79551,72.20
Canara Robeco Asset Management Company Limited,INE218I01013,15918,40.78
R M DRIP AND SPRINKLERS SYSTEMS LIMITED,INE219Y01026,3240,2.94
KALPATARU PROJECTS INTERNATIONAL LIMITED,INE220B01022,4258,51.31
JSL,INE220G01021,11052,84.96
Credo Brands Marketing Limited,INE220Q01020,6259,7.40
Sharat Industries Ltd.,INE220Z01013,1698764,2471.22
DYNAMATIC TE,INE221B01012,461,44.85
GTL Infrastructure Limited,INE221H01019,41083,0.45
Sharda Cropchem Limited,INE221J01015,19112,190.97
Greaves Cotton Ltd.,INE224A01026,82567,158.06
SYMP COM SYS,INE225D01027,21285,177.83
"Voltas Ltd.,",INE226A01021,14697,205.70
M M FORGINGS,INE227C01017,1149,5.33
Kalpataru Limited,INE227J01012,695,2.19
Clean Science and Technology Limited,INE227W01023,14141,127.84
Usha Martin Ltd.,INE228A01035,25080,88.37
Onward Technologies Ltd.,INE229A01017,240,0.68
Sagar Cements Ltd,INE229C01021,14643,38.76
Nitin Spinners Ltd.,INE229H01012,2127,8.08
EIH Ltd,INE230A01023,30022,107.95
Rama Steel Tubes Limited,INE230R01035,114397,13.14
Sasken Technologies Limited,INE231F01020,1345,19.61
"Shree Digvijay Cement Co. Ltd.,",INE232A01011,8403,7.72
Sun Pharma Advanced Research Company Ltd,INE232I01014,45067,64.34
Godrej Industries Ltd.,INE233A01035,6501,65.95
BLUE DART EX,INE233B01017,1431,89.23
NOVARTIS IND,INE234A01025,2615,25.51
"Finolex Cables Ltd.,",INE235A01022,24409,231.81
HCL Infosystems Ltd,INE236A01020,3000,0.41
ELLENBARRIE INDUSTRIAL GASES LIMITED,INE236E01022,21795,99.07
TVS Electronics Ltd.,INE236G01019,1,0.01
Kotak Mahindra Bank Ltd.,INE237A01036,86857,349.07
AXIS Bank Ltd.,INE238A01034,20231,262.09
NESTLE LTD,INE239A01024,10352,127.28
GOLDE LAMINA,INE239C01020,418,8.52
OM INFRA LIMITED,INE239D01028,546,0.58
INDIAN OIL C,INE242A01010,418760,640.19
Anant Raj Limited,INE242C01024,900592,5295.16
PATEL ENGINR,INE244B01030,266083,76.76
Uniparts India Limited,INE244O01017,2298,10.29
Tata Power Co. Ltd,INE245A01021,236326,929.78
Ramco Systems Ltd,INE246B01019,3106,16.25
Gujarat State Petronet Ltd.,INE246F01010,20087,56.99
Jindal Worldwide Ltd.,INE247D01039,34550,13.03
ITI LIMITED,INE248A01017,36688,117.12
Mazagon Dock Shipbuilders Limited,INE249Z01020,96667,2610.76
Shankara Buildpro Limited,INE24OJ01011,526,4.83
Kirloskar Industries Ltd,INE250A01039,1143,35.57
D-Link (India) Ltd,INE250K01012,13367,65.13
Zen Technologies Ltd.,INE251B01027,37594,669.38
"Hindustan Foods Ltd.,",INE254N01026,1807,10.06
EPL LIMITED,INE255A01020,18503,40.93
GULSHAN POLY,INE255D01024,1715,3.38
MSTC Limited,INE255X01014,20194,96.66
ZEE ENTER,INE256A01028,1845805,1989.32
Triveni Engineering & Industries Ltd,INE256C01024,8555,35.80
Dynemic Products Ltd.,INE256H01015,72,0.23
"Bharat Heavy Electricals Ltd.,",INE257A01026,215078,581.18
BEML LTD,INE258A01024,38544,717.52
FDC Ltd.,INE258B01022,7731,34.58
SUMITOMO CHEMICAL INDIA LIMITED,INE258G01013,9404,42.88
"Colgate-Palmolive (India) Ltd.,",INE259A01022,7745,170.72
Godfrey Phillips India Ltd.,INE260B01028,41258,979.26
OLECTRA GREENTECH LIMITED,INE260D01016,47983,611.17
Dhabriya Polywood Limited,INE260R01016,4400,17.17
Persistent Systems Limited,INE262H01021,11051,620.06
BHARAT ELECT,INE263A01024,625539,2582.45
Keystone Realtors Limited,INE263M01029,810,3.72
Capacit'e Infraprojects Limited,INE264T01014,15276,43.91
"Grauer & Weil (India) Ltd.,",INE266D01021,53613,41.38
APTECH LTD,INE266F01018,3657,2.81
D P ABHUSHAN LIMITED,INE266Y01019,75,1.08
"Hindustan Zinc Ltd.,",INE267A01025,245567,1540.50
SONAT SOFTWR,INE269A01021,47334,168.64
LMW Limited,INE269B01029,37,5.77
ALOK INDUSTR,INE270A01029,996944,176.94
Vishnu Chemicals Limited,INE270I01022,4257,22.36
Maharashtra Seamless Ltd.,INE271B01025,18100,126.38
DLF LIMITED,INE271C01023,115100,777.20
WENDT INDIA,INE274C01019,1023,82.95
WESTLIFE FOODWORLD LIMITED,INE274F01020,1805,11.17
Oil India Limited,INE274J01014,81302,394.52
Shankara Building Products Limited,INE274V01019,667,0.94
AJAX Engineering Limited,INE274Y01021,4447,26.08
HUHTAMAKI INDIA LIMITED,INE275B01026,9614,20.67
GARWARE TECHNICAL FIBRES LIMITED,INE276A01018,2454,16.58
"EIH Associated Hotels Ltd.,",INE276C01014,10,0.03
ASIAN ENERGY SERVICES LTD,INE276G01015,6064,19.35
Swaraj Engines Ltd.,INE277A01016,3098,117.34
Punjab Chemicals and Crop Protection Ltd,INE277B01014,1533,21.12
Sandhar Technologies Limited,INE278H01035,10540,58.62
Navkar Corporation Limited,INE278M01019,6871,6.92
Campus Activewear Limited,INE278Y01022,10642,34.60
"Universal Cables Ltd.,",INE279A01012,549,4.45
Titan Company Limited,INE280A01028,6270,260.22
Lloyds Metals and Energy Limited,INE281B01032,44802,544.03
Royal Orchid Hotels Ltd,INE283H01019,350,1.61
ESAB INDIA,INE284A01012,113,5.92
TGV SRAAC Limited,INE284B01028,5000,5.20
DAM Capital Advisors Limited,INE284H01025,26736,45.79
S.J.S. Enterprises Limited,INE284S01014,2395,38.21
ELGI EQUIP,INE285A01027,11630,63.44
SPICEJET LTD,INE285B01017,8265979,1531.10
SIS LIMITED,INE285J01028,1074,4.30
Techno Electric & Engineering Company Limited,INE285K01026,26235,344.51
"Subros Ltd.,",INE287B01021,9161,86.60
MIC Electronics Limited,INE287C01037,34214,19.68
"Maharashtra Scooters Ltd.,",INE288A01013,501,62.76
Deepak Nitrite Limited,INE288B01029,10338,169.98
Nahar Industrial Enterprises Ltd,INE289A01011,30,0.03
GIC HOUSI FI,INE289B01019,12040,18.63
Advent Hotels International Limited,INE28GN01010,765,1.31
"Nahar Spinning Mills Ltd.,",INE290A01027,245,0.46
CarTrade Tech Limited,INE290S01011,11600,222.08
GARWARE HI-TECH FILMS LIMITED,INE291A01017,3552,119.89
KDDL Ltd,INE291D01011,453,12.32
HBL ENGINEERING LIMITED,INE292B01021,139830,1085.84
SML Mahindra Limited,INE294B01019,1859,75.31
The Anup Engineering Ltd,INE294Z01018,1504,36.51
NACL Industries Limited,INE295D01020,110000,143.39
Butterfly Gandhimathi Appliances Limited,INE295F01017,100,0.65
BAJAJ AUTO F,INE296A01032,141799,1333.42
Muthoot Capital Services Ltd.,INE296G01013,1190,3.02
GALLANTT ISPAT LIMITED,INE297H01019,28215,169.77
CUMMINS INDI,INE298A01020,2230,101.39
Shree Precoated Steels Ltd.,INE298G01035,35814,62.77
NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,INE298J01013,15791,136.36
WAAREE RENEWABLE TECHNOLOGIES LIMITED,INE299N01021,36987,373.11
Crompton Greaves Consumer Electricals Limited,INE299U01018,156555,423.22
SKF INDIA (INDUSTRIAL) LIMITED,INE2J8701016,29,0.64
Kwality Wall’s (India) Limited,INE2KCE01013,10609,2.51
RAYMOND LTD,INE301A01014,25057,134.74
National Securities Depository Limited,INE301O01023,1200163,12363.91
Exide Industries Ltd.,INE302A01020,155551,556.30
RIR POWER ELECTRONICS LIMITED,INE302D01024,1482,3.11
Kalyan Jewellers India Limited,INE303R01014,114245,518.37
MUKAND,INE304A01026,4061,5.92
BlueStone Jewellery and Lifestyle Limited,INE304W01038,6714,31.90
TOURISM FINA,INE305A01023,14508232,9385.55
Panama Petrochem Ltd.,INE305C01029,177,0.51
Bajaj Hindusthan Sugar Limited,INE306A01021,1109873,214.69
Quick Heal Technologies Limited,INE306L01010,10111,28.20
INTELLECT DESIGN ARENA LIMITED,INE306R01017,17971,166.84
NILKAMAL L,INE310A01015,12,0.15
Syncom Formulations (India) Ltd.,INE312C01025,66276,8.94
Gokul Agro Resources Ltd,INE314T01033,15654,28.13
Bharat Wire Ropes Limited,INE316L01019,4871,8.88
NESCO LIMITD,INE317F01035,5102,63.96
Metro Brands Limited,INE317I01021,697,7.12
Pidilite Industries Ltd.,INE318A01026,12159,170.59
The Byke Hospitality    Ltd,INE319B01014,2000,0.90
Centum Electronics Ltd,INE320B01020,751,19.74
RITES Limited,INE320J01015,127631,316.63
DOMS Industries Limited,INE321T01012,1767,44.89
GILLETTE IND,INE322A01010,1045,91.86
BOSCH LTD,INE323A01026,363,131.91
"Indian Hume Pipe Co. Ltd.,",INE323C01030,1654,7.99
Puravankara Limited,INE323I01011,37098,102.99
SOMI CONVEYOR BELTINGS LIMITED,INE323J01019,200,0.26
Jindal Saw Ltd.,INE324A01032,107173,220.56
LG Electronics India Limited,INE324D01010,14850,228.90
RPP INFRA PROJECTS LIMITED,INE324L01013,104,0.10
Sarveshwar Foods Limited,INE324X01026,2626,0.14
TIMKEM LT,INE325A01013,1116,37.23
Dollar Industries Limited,INE325C01035,1497,4.45
Sindhu Trade Links Limited,INE325D01025,4965,1.38
Lupin Ltd,INE326A01037,3905,86.34
Happy Forgings Limited,INE330T01021,1933,22.63
The Ramco Cements Limited,INE331A01037,2427,26.47
"Thomas Cook (India) Ltd.,",INE332A01027,51515,69.97
Indo Tech Transformers Limited,INE332H01014,178,2.39
STERLING TOO,INE334A01023,1599,5.58
SUR.ROSH LTD,INE335A01020,29204,82.01
Coffee Day Enterprises Limited,INE335K01011,17870,4.82
Indian Railway Catering & Tourism Corporation Ltd,INE335Y01020,143148,908.27
L.g.Balkrishnan & Bros. Ltd.,INE337A01034,1098,20.28
Indo Thai Securities Limited,INE337M01021,3,0.01
"Thirumalai Chemicals Ltd.,",INE338A01024,20888,42.32
Bodal Chemicals Ltd,INE338D01028,24541,18.59
Kilburn Engineering Ltd,INE338F01015,4783,24.71
Concord Biotech Limited,INE338H01029,4405,55.12
Motilal Oswal Financial Services Limited,INE338I01027,38287,313.94
BIRLA CORPOR,INE340A01012,7247,85.13
Dhunseri Tea & Industries Ltd,INE341R01014,11,0.03
NIIT Learning Systems Limited,INE342G01023,735,2.50
ZF Commercial Vehicle Control Systems India Limited,INE342J01019,177,25.55
Bharti Hexacom Limited,INE343G01021,3933,68.24
SOLAR IND,INE343H01029,5807,782.03
InfoBeans Technologies Limited,INE344S01016,23170,46.77
HIND.OIL EXP,INE345A01011,54023,86.37
CAPITAL INDIA FINANCE LIMITED,INE345H01024,5000,1.16
ICICI Prudential Asset Management Company Limited,INE346A01027,2549,78.15
Apex Frozen Foods Limited,INE346W01013,7667,32.79
MANGALAM CEM,INE347A01017,5329,43.42
PETRONET LNG,INE347G01014,69023,189.15
Ashapura Minechem Ltd,INE348A01023,111008,662.06
CENTURYPLY,INE348B01021,3349,23.41
MAS Financial Services Limited,INE348L01012,416,1.32
NRB Bearings Ltd.,INE349A01021,4778,12.85
AVADH SUGAR & ENERGY LIMITED,INE349W01017,1399,4.95
IDEAFORGE TECHNOLOGY LIMITED,INE349Y01013,22155,105.55
Optiemus Infracom Limited,INE350C01017,10795,61.12
B L Kashyap and Sons Ltd,INE350H01032,13113,6.32
"Unichem Laboratories Ltd.,",INE351A01035,7970,27.25
Jaiprakash Hydro-Power Ltd.,INE351F01018,2091937,383.24
India Tourism Development Corporati,INE353K01014,6667,39.08
Bhageria Industries Limited,INE354C01027,234,0.43
Somany Ceramics Limited,INE355A01028,1162,4.95
Mphasis Limited,INE356A01018,4043,102.39
Systematix Corporate Services Ltd.,INE356B01024,46433,74.31
ABBOTT INDIA LTD,INE358A01014,491,138.61
Divi's Laboratories Ltd.,INE361B01024,2190,164.89
"Jay Shree Tea & Industries Ltd.,",INE364A01020,31,0.03
Adani Green Energy Limited,INE364U01010,75246,793.45
DATAM GLOB,INE365B01017,7350,61.55
Ashiana Housing Limited,INE365D01021,874,2.87
Dwarikesh Sugar Industries Ltd.,INE366A01041,29851,17.67
VRL Logistics Limited,INE366I01010,7418,20.55
Prime Focus Limited,INE367G01038,6432,18.58
"Excell Industries Ltd.,",INE369A01029,1394,15.44
Graphite India Ltd.,INE371A01025,68197,438.49
Amber Enterprises India Limited,INE371P01015,10098,725.69
APAR INDUS,INE372A01015,629,59.62
"Precision Wires India ltd.,",INE372C01037,8565,24.26
BASF INDIA,INE373A01013,29276,1075.22
Blue Cloud Softech Solutions Limited,INE373T01047,655394,132.69
BMW INDUSTRIES LIMITED,INE374E01021,50,0.02
BIOCON LTD.,INE376G01013,64812,248.04
Waaree Energies Limited,INE377N01017,32243,1045.08
Bajaj Housing Finance Limited,INE377Y01014,773095,772.60
ITC Hotels Limited,INE379A01028,385615,733.53
UNITED FOODBRANDS LIMITED,INE382M01027,600,1.51
Garden Reach Shipbuilders & Engineers Limited,INE382Z01011,50818,1211.88
INDIA CEMENT,INE383A01012,2717,10.95
RANE HOLDIN,INE384A01010,16934,188.52
YUKEN INDIA,INE384C01016,92,1.31
SARDA ENMIN,INE385C01021,33845,185.34
SG MART LIMITED,INE385F01024,6755,30.85
Dishman Carbogen Amcis Limited,INE385W01011,66124,107.17
VESUVIUSINDA,INE386A01023,5125,26.62
Astra Microwave Products Ltd.,INE386C01029,94238,495.92
"Shivalik Bimetal Controls Ltd.,",INE386D01027,1226,6.57
Sundram Fasteners Ltd.,INE387A01021,2887,27.66
"Ganesh Benzoplast Ltd.,",INE388A01029,153,0.24
FSN E-Commerce Ventures Limited,INE388Y01029,25650,64.30
KEC International Ltd.,INE389H01022,108709,764.17
GPT Infraprojects limited,INE390G01014,44,0.05
Kamdhenu Limited,INE390H01020,32929,8.93
TRF Ltd,INE391D01019,15,0.05
JTL INDUSTRIES LIMITED,INE391J01032,109713,90.74
VISAKA IND L,INE392A01021,1376,0.90
Prataap Snacks Limited,INE393P01035,11058,112.92
TVS Supply Chain Solutions Limited,INE395N01027,111,0.11
Bharti Airtel  Ltd.,INE397D01024,43124,845.57
VENKYS INDIA,INE398A01010,2663,41.81
Syngene International Limited,INE398R01022,23375,107.10
Suprajit Engineering Ltd.,INE399C01030,1364,6.43
ramkrishna forgings Ltd.,INE399G01023,29315,177.78
RattanIndia Power Limited,INE399K01017,657808,73.31
ADANI TOTAL GAS LIMITED,INE399L01023,90462,560.08
Kewal Kiran Clothing Ltd.,INE401H01017,2268,12.73
Aditya Birla Sun Life AMC Limited,INE404A01024,9813,86.14
Lincoln Pharmaceuticals ltd.,INE405C01035,1854,10.45
UNO Minda Limited,INE405E01023,12787,147.50
Aurobindo Pharma Ltd.,INE406A01037,7023,89.90
Eris Lifesciences Limited,INE406M01024,2111,33.34
Swelect Energy Systems Limited,INE409B01013,181,1.64
"Vinati Organics Ltd.,",INE410B01037,2282,37.78
Narayana Hrudayalaya Limited,INE410P01011,8318,148.83
SKM EGG PROD,INE411D01023,9131,16.16
R Systems International Limited,INE411H01032,22242,84.61
Bajaj Healthcare Limited,INE411U01027,7109,27.98
BCL INDUSTRIES LIMITED,INE412G01024,67947,21.89
Bigbloc Construction Limited,INE412U01025,500,0.38
MADRAS FERTI,INE414A01015,27,0.03
BHAGIR CHE I,INE414D01027,405544,1021.50
MUTHOOT FINANCE LIMITED,INE414G01012,18428,664.71
AGI GREENPAC LIMITED,INE415A01038,11120,84.41
Marson's Ltd.                                     ,INE415B01044,3200,4.48
Bharat Seats Ltd,INE415D01024,1799,3.36
Rail Vikas Nigam Limited,INE415G01027,475069,1656.15
Kiri Dyes and Chemicals Limited,INE415I01015,41338,241.54
Aqylon Nexus Limited,INE416A01051,106,0.07
Bliss GVS Pharma Limited,INE416D01022,58228,133.42
Dynacons Systems & Solutions Ltd.,INE417B01040,3274,34.43
Pilani Investment And Industries Corporation Limited,INE417C01014,70,2.56
PB Fintech Limited,INE417T01026,25554,422.42
Allcargo Logistics Ltd,INE418H01029,294217,26.17
Nazara Technologies Limited,INE418L01047,3476948,9876.67
Chaman Lal Setia Exports Ltd.,INE419D01026,417,1.17
T D Power Systems Ltd,INE419M01027,15460,123.88
Happiest Minds Technologies Limited,INE419U01012,58610,282.40
Arihant Capital Markets Ltd.,INE420B01036,14892,11.82
PAISALO DIGITAL LIMITED,INE420C01059,140750,51.90
TVS SRICHAKR,INE421C01016,62,2.60
CCL Products (India) Ltd.,INE421D01022,2576,27.77
ADANI ENTER,INE423A01024,43320,934.77
SBFC Finance Limited,INE423Y01016,48099,49.70
SUN TV NETWORK LIMITED,INE424H01027,2785,17.06
RPSG VENTURES LIMITED,INE425Y01011,4622,43.34
Alembic  Ltd,INE426A01027,15817,16.83
"Goa Carbon Ltd.,",INE426D01013,255,1.30
Chalet Hotels Limited,INE427F01016,5696,51.21
Suryoday Small Finance Bank Limited,INE428Q01011,20372,27.95
Nephrocare Health Services Limited,INE428V01029,2153,12.31
"Safari Industries (India) Ltd.,",INE429E01023,983,17.75
Vishwaraj Sugar Industries Limited,INE430N01022,2900,0.44
"Ambalal Sarabhai Enterprise Ltd.,",INE432A01017,1000,0.25
ANDHRA PAPER LIMITED,INE435A01051,5590,4.29
"Texmaco Ltd.,",INE435C01024,1903,2.14
Dhanuka Agritech Ltd.,INE435G01025,5418,65.47
"Apollo Hospitals Enterprises Ltd.,",INE437A01024,2695,201.54
Apollo Tyres Ltd,INE438A01022,30976,150.42
"Sika Interplant Systems Ltd.,",INE438E01032,200,1.95
Sai Silks (Kalamandir) Limited,INE438K01021,53669,71.40
ASAHI INDIA,INE439A01020,1727,16.54
Skipper Limited,INE439E01022,16720,77.28
Shanti Educational Initiatives Limited,INE440T01028,80000,160.56
Ashoka Buildcon Limited,INE442H01029,149341,251.87
Suyog Telematics Limited,INE442P01014,100,0.66
XPRO INDIA,INE445C01015,1044,10.71
"Automotive Axles Ltd.,",INE449A01011,328,6.41
Andrew Yule & Company Ltd,INE449C01025,11,0.00
PITTI ENGINEERING LIMITED,INE450D01021,1971,19.55
Route Mobile Limited,INE450U01017,71705,531.64
Force Motors Limited,INE451A01017,1856,362.54
RAJ GLO WIR,INE451D01029,2463,10.25
NAGARJUNA FERTILIZERS AND CHEMICALS LTD.,INE454M01024,5000,0.66
Transrail Lighting Limited,INE454P01035,38872,247.32
Kaveri Seed Company Ltd,INE455I01029,6000,69.85
Polycab India Limited,INE455K01017,6385,467.80
Medi Assist Healthcare Services Limited,INE456Z01021,6203,28.43
BANK MAHA,INE457A01014,851529,556.56
"Salzer Electronics Ltd.,",INE457F01013,4929,39.65
PG Electroplast Limited,INE457L01029,103895,565.80
GANESH HOUSING LIMITED,INE460C01014,7630,61.15
Star Cement Limited,INE460H01021,45704,104.34
Greenply Industries Ltd,INE461C01038,5370,12.22
HLE GLASCOAT LIMITED,INE461D01028,12104,47.09
Bayer CropScience Limited.,INE462A01022,880,45.02
Berger Paints India Ltd,INE463A01038,10484,48.87
Anand Rathi Wealth Limited,INE463V01026,9616,283.40
"Bharat Bijlee Ltd.,",INE464A01036,1021,27.55
Bharat Forge Ltd,INE465A01025,11645,193.79
360 ONE WAM LIMITED,INE466L01038,7172,80.04
TCS LTD.,INE467B01029,89046,2503.88
3M INDIA LTD,INE470A01017,192,65.76
The New India Assurance Company Limited,INE470Y01017,116807,214.24
